PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,PRECANDIDATO,HOJA,CNT_VOTOS,ZONA
FRENTE AMPLIO,CA,,CAA,"COSSE GARRIDO, Ana Carolina",,5005,1,CAA
FRENTE AMPLIO,CA,,CAA,"COSSE GARRIDO, Ana Carolina",,8009,2,CAA
FRENTE AMPLIO,CA,,CAA,"COSSE GARRIDO, Ana Carolina",,80008,2,CAA
FRENTE AMPLIO,CA,,CAA,"COSSE GARRIDO, Ana Carolina",,99000,1,CAA
FRENTE AMPLIO,CA,,CAA,"LIMA PROSERPIO, Andrés Pablo",,1933,1,CAA
FRENTE AMPLIO,CA,,CAA,"ORSI MARTINEZ, Yamandu Ramon",,46,3,CAA
FRENTE AMPLIO,CA,,CAA,"ORSI MARTINEZ, Yamandu Ramon",,76,5,CAA
FRENTE AMPLIO,CA,,CAA,"ORSI MARTINEZ, Yamandu Ramon",,77,5,CAA
FRENTE AMPLIO,CA,,CAA,"ORSI MARTINEZ, Yamandu Ramon",,95,20,CAA
FRENTE AMPLIO,CA,,CAA,"ORSI MARTINEZ, Yamandu Ramon",,99,2,CAA
FRENTE AMPLIO,CA,,CAA,"ORSI MARTINEZ, Yamandu Ramon",,141,3,CAA
FRENTE AMPLIO,CA,,CAA,"ORSI MARTINEZ, Yamandu Ramon",,360,7,CAA
FRENTE AMPLIO,CA,,CAA,"ORSI MARTINEZ, Yamandu Ramon",,363,8,CAA
FRENTE AMPLIO,CA,,CAA,"ORSI MARTINEZ, Yamandu Ramon",,609,33,CAA
FRENTE AMPLIO,CA,,CAA,"ORSI MARTINEZ, Yamandu Ramon",,624,1,CAA
