ACTO;CONVOCATORIA;SERIE;ZONA;ESCRUTINIO;HOJA;CNT_VOTOS
30/6/2024;Partido_Nacional;BAB;Parq Batlle - Villa Dolores - Buceo;Primario;709;7
30/6/2024;Partido_Nacional;BBA;Pérez Castellanos - Cilindro - Villa Esp;Primario;709;4
30/6/2024;Partido_Nacional;BBB;Pérez Castellanos - Cilindro - Villa Esp;Primario;709;3
30/6/2024;Partido_Nacional;BBC;Perez Castellano;Primario;709;0
30/6/2024;Partido_Nacional;BBD;Perez Castellano;Primario;709;1
30/6/2024;Partido_Nacional;BCA;Buceo - Malvín Nuevo;Primario;709;3
30/6/2024;Partido_Nacional;BCB;Unión - Malvín Norte - parq Rivera;Primario;709;5
30/6/2024;Partido_Nacional;BCC;Malvín - Punta Gorda;Primario;709;4
30/6/2024;Partido_Nacional;BCD;Carrasco Norte - Carrasco;Primario;709;5
30/6/2024;Partido_Nacional;BCE;Unión y Blanqueada;Primario;709;2
30/6/2024;Partido_Nacional;BCF;Carrasco y Carrasco Norte;Primario;709;2
30/6/2024;Partido_Nacional;BCG;Malvin Norte;Primario;709;0
30/6/2024;Partido_Nacional;BDA;Ituzaingó y Maroñas;Primario;709;7
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas - Maroñas - Ideal- Las C;Primario;709;4
30/6/2024;Partido_Nacional;BDC;Villa García - Parq Marcos Sastre - Punt;Primario;709;3
30/6/2024;Partido_Nacional;BDD;Toledo Chico - Bola de Nieve;Primario;709;2
30/6/2024;Partido_Nacional;BDE;Bella Italia Jardines del Hipodromo y Pi;Primario;709;4
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;709;1
30/6/2024;Partido_Nacional;BEA;Palacio Legislativo al sur;Primario;709;0
30/6/2024;Partido_Nacional;BEB;Palacio Legislativo al sur;Primario;709;0
30/6/2024;Partido_Nacional;BFA;Palacio Legislativo al sur- Est Artigas;Primario;709;0
30/6/2024;Partido_Nacional;BFB;Est Artigas al norte y Palacio Legislati;Primario;709;0
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;709;1
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;709;0
30/6/2024;Partido_Nacional;BHA;Palacio Legislativo;Primario;709;0
30/6/2024;Partido_Nacional;BHB;Palacio Legislativo al norte;Primario;709;0
30/6/2024;Partido_Nacional;BIA;Palacio Legislativo al norte;Primario;709;0
30/6/2024;Partido_Nacional;BIB;Reducto al sur;Primario;709;0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz;Primario;709;1
30/6/2024;Partido_Nacional;BJB;Villa Muñoz al sur (Retiro);Primario;709;0
30/6/2024;Partido_Nacional;BKA;Villa Muñoz al sur (Retiro);Primario;709;2
30/6/2024;Partido_Nacional;BKB;Retiro;Primario;709;1
30/6/2024;Partido_Nacional;BLA;Bolivar- Jacinto vera;Primario;709;3
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;709;1
30/6/2024;Partido_Nacional;BMA;Atahualpa - Figurita;Primario;709;2
30/6/2024;Partido_Nacional;BMB;Figurita;Primario;709;1
30/6/2024;Partido_Nacional;BNA;Brazo Oriental y Parque Posada;Primario;709;2
30/6/2024;Partido_Nacional;BNB;Marconi - Cerrito;Primario;709;2
30/6/2024;Partido_Nacional;BNC;Joanicó - Cerrito;Primario;709;1
30/6/2024;Partido_Nacional;BOA;Boizo Lanza - Casavalle;Primario;709;6
30/6/2024;Partido_Nacional;BOB;Mendoza - Manga - Piedras Blancas;Primario;709;3
30/6/2024;Partido_Nacional;BPA;Capurro - Bella Vista;Primario;709;0
30/6/2024;Partido_Nacional;BPB;19 de Abril - Bella Vista y Arroyo Seco;Primario;709;0
30/6/2024;Partido_Nacional;BQA;Prado - 19 de Abril;Primario;709;0
30/6/2024;Partido_Nacional;BQB;19 de Abril y Reducto;Primario;709;1
30/6/2024;Partido_Nacional;BRA;Rinc Melilla- Melilla - Aerodr Adami - L;Primario;709;0
30/6/2024;Partido_Nacional;BRB;Abayubá - Colonia Saint Bois - Colón - F;Primario;709;1
30/6/2024;Partido_Nacional;BRC;Cam. De la Tropas . Limite Departamental;Primario;709;0
30/6/2024;Partido_Nacional;BSA;Villa del Cerro (zona de la playa);Primario;709;2
30/6/2024;Partido_Nacional;BSB;Villa del Cerro;Primario;709;0
30/6/2024;Partido_Nacional;BTA;Rincón del Cerro - Cerro Norte - La Palo;Primario;709;6
30/6/2024;Partido_Nacional;BTB;Casabó - Villa del Cerro;Primario;709;3
30/6/2024;Partido_Nacional;BTC;Pajas Blancas;Primario;709;0
30/6/2024;Partido_Nacional;BTD;Santa Catalina;Primario;709;0
30/6/2024;Partido_Nacional;BUA;La Teja - Belvedere;Primario;709;0
30/6/2024;Partido_Nacional;BUB;La Teja - Belvedere;Primario;709;2
30/6/2024;Partido_Nacional;BVA;Belvedere - Pueblo Victoria;Primario;709;1
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;709;2
30/6/2024;Partido_Nacional;BVC;Nuevo París - Camino de las Tropas y Lui;Primario;709;1
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;709;0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;709;4
30/6/2024;Partido_Nacional;BXC;Santiago Vazquez;Primario;709;0
30/6/2024;Partido_Nacional;BZA;Conciliación - Est Sayago;Primario;709;2
30/6/2024;Partido_Nacional;BZB;Pueblo Ferrocarril- Est Peñarol;Primario;709;0
30/6/2024;Partido_Nacional;BZC;Peñarol - Quinta de Santos - Sayago - Qu;Primario;709;2
30/6/2024;Partido_Nacional;AAA;Aduana ( Guruyú);Primario;722;0
30/6/2024;Partido_Nacional;AAB;Aduana ( Guruyú);Primario;722;1
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;722;0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;722;1
30/6/2024;Partido_Nacional;ACB;Guruyú (zona sur);Primario;722;0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;722;0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;722;0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;722;0
30/6/2024;Partido_Nacional;AFA;Centro (norte de 18 de Julio);Primario;722;0
30/6/2024;Partido_Nacional;AGA;Zona de la Rambla y Barrio Sur (sur);Primario;722;0
30/6/2024;Partido_Nacional;AGB;Centro - Plaza Independencia;Primario;722;0
30/6/2024;Partido_Nacional;AHA;Centro - Sur de 18 de Julio;Primario;722;0
30/6/2024;Partido_Nacional;AHB;Barrio Sur (sur);Primario;722;0
30/6/2024;Partido_Nacional;AIA;Centro - Norte de 18 de Julio;Primario;722;2
30/6/2024;Partido_Nacional;AIB;Centro - Norte de 18 de Julio;Primario;722;0
30/6/2024;Partido_Nacional;AJA;Centro- Norte de 18 de Julio;Primario;722;1
30/6/2024;Partido_Nacional;AJB;Centro- Norte de 18 de Julio;Primario;722;0
30/6/2024;Partido_Nacional;AKA;Barrio Sur (sur);Primario;722;0
30/6/2024;Partido_Nacional;AKB;Barrio Sur (sur);Primario;722;0
30/6/2024;Partido_Nacional;ALA;Centro - Monumento El Gaucho - Cement. C;Primario;722;0
30/6/2024;Partido_Nacional;ALB;Centro - Monumento El Gaucho - Cement. C;Primario;722;0
30/6/2024;Partido_Nacional;AMA;Cordón Norte;Primario;722;3
30/6/2024;Partido_Nacional;AMB;Cordón Norte;Primario;722;0
30/6/2024;Partido_Nacional;ANA;Cordón Norte y ady. 18 de Julio;Primario;722;1
30/6/2024;Partido_Nacional;ANB;Cordón Norte y ady. 18 de Julio;Primario;722;0
30/6/2024;Partido_Nacional;AOA;Centro ( 18 de Julio y Constituyente);Primario;722;0
30/6/2024;Partido_Nacional;AOB;Centro (18 de Julio y Constituyente);Primario;722;0
30/6/2024;Partido_Nacional;APA;Barrio Palermo (zona sur);Primario;722;0
30/6/2024;Partido_Nacional;APB;Barrio Palermo (zona sur);Primario;722;1
30/6/2024;Partido_Nacional;AQA;Parque Rodó;Primario;722;1
30/6/2024;Partido_Nacional;AQB;Parque Rodó;Primario;722;0
30/6/2024;Partido_Nacional;ARA;Cordón;Primario;722;0
30/6/2024;Partido_Nacional;ARB;Cordón;Primario;722;0
30/6/2024;Partido_Nacional;ASA;Cordón Norte;Primario;722;2
30/6/2024;Partido_Nacional;ASB;Cordón Norte;Primario;722;0
30/6/2024;Partido_Nacional;ATA;Cordón Norte - Monumento La Bandera;Primario;722;0
30/6/2024;Partido_Nacional;ATB;Monumento La Bandera ( norte - ady);Primario;722;0
30/6/2024;Partido_Nacional;AUA;Blanqueada;Primario;722;3
30/6/2024;Partido_Nacional;AUB;Blanqueada;Primario;722;1
30/6/2024;Partido_Nacional;AVA;Cordón;Primario;722;0
30/6/2024;Partido_Nacional;AVB;Parque Rodó;Primario;722;0
30/6/2024;Partido_Nacional;AXA;Pocitos Nuevo - Trouville;Primario;722;0
30/6/2024;Partido_Nacional;AXB;Trouville - Villa Biarritz;Primario;722;6
30/6/2024;Partido_Nacional;AZA;Parque Batlle al sur - Tres Cruces;Primario;722;2
30/6/2024;Partido_Nacional;AZB;Pocitos ( zona playa);Primario;722;2
30/6/2024;Partido_Nacional;BAA;Parq Pereira Rossell - Pocitos - Puerto;Primario;722;1
30/6/2024;Partido_Nacional;BAB;Parq Batlle - Villa Dolores - Buceo;Primario;722;2
30/6/2024;Partido_Nacional;BBA;Pérez Castellanos - Cilindro - Villa Esp;Primario;722;4
30/6/2024;Partido_Nacional;BBB;Pérez Castellanos - Cilindro - Villa Esp;Primario;722;7
30/6/2024;Partido_Nacional;BBC;Perez Castellano;Primario;722;2
30/6/2024;Partido_Nacional;BBD;Perez Castellano;Primario;722;0
30/6/2024;Partido_Nacional;BCA;Buceo - Malvín Nuevo;Primario;722;5
30/6/2024;Partido_Nacional;BCB;Unión - Malvín Norte - parq Rivera;Primario;722;6
30/6/2024;Partido_Nacional;BCC;Malvín - Punta Gorda;Primario;722;5
30/6/2024;Partido_Nacional;BCD;Carrasco Norte - Carrasco;Primario;722;4
30/6/2024;Partido_Nacional;BCE;Unión y Blanqueada;Primario;722;2
30/6/2024;Partido_Nacional;BCF;Carrasco y Carrasco Norte;Primario;722;0
30/6/2024;Partido_Nacional;BCG;Malvin Norte;Primario;722;0
30/6/2024;Partido_Nacional;BDA;Ituzaingó y Maroñas;Primario;722;11
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas - Maroñas - Ideal- Las C;Primario;722;6
30/6/2024;Partido_Nacional;BDC;Villa García - Parq Marcos Sastre - Punt;Primario;722;0
30/6/2024;Partido_Nacional;BDD;Toledo Chico - Bola de Nieve;Primario;722;3
30/6/2024;Partido_Nacional;BDE;Bella Italia Jardines del Hipodromo y Pi;Primario;722;0
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;722;0
30/6/2024;Partido_Nacional;BEA;Palacio Legislativo al sur;Primario;722;1
30/6/2024;Partido_Nacional;BEB;Palacio Legislativo al sur;Primario;722;0
30/6/2024;Partido_Nacional;BFA;Palacio Legislativo al sur- Est Artigas;Primario;722;2
30/6/2024;Partido_Nacional;BFB;Est Artigas al norte y Palacio Legislati;Primario;722;0
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;722;5
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;722;1
30/6/2024;Partido_Nacional;BHA;Palacio Legislativo;Primario;722;0
30/6/2024;Partido_Nacional;BHB;Palacio Legislativo al norte;Primario;722;2
30/6/2024;Partido_Nacional;BIA;Palacio Legislativo al norte;Primario;722;0
30/6/2024;Partido_Nacional;BIB;Reducto al sur;Primario;722;0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz;Primario;722;8
30/6/2024;Partido_Nacional;BJB;Villa Muñoz al sur (Retiro);Primario;722;0
30/6/2024;Partido_Nacional;BKA;Villa Muñoz al sur (Retiro);Primario;722;1
30/6/2024;Partido_Nacional;BKB;Retiro;Primario;722;0
30/6/2024;Partido_Nacional;BLA;Bolivar- Jacinto vera;Primario;722;31
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;722;19
30/6/2024;Partido_Nacional;BMA;Atahualpa - Figurita;Primario;722;8
30/6/2024;Partido_Nacional;BMB;Figurita;Primario;722;17
30/6/2024;Partido_Nacional;BNA;Brazo Oriental y Parque Posada;Primario;722;47
30/6/2024;Partido_Nacional;BNB;Marconi - Cerrito;Primario;722;8
30/6/2024;Partido_Nacional;BNC;Joanicó - Cerrito;Primario;722;1
30/6/2024;Partido_Nacional;BOA;Boizo Lanza - Casavalle;Primario;722;6
30/6/2024;Partido_Nacional;BOB;Mendoza - Manga - Piedras Blancas;Primario;722;6
30/6/2024;Partido_Nacional;BPA;Capurro - Bella Vista;Primario;722;3
30/6/2024;Partido_Nacional;BPB;19 de Abril - Bella Vista y Arroyo Seco;Primario;722;0
30/6/2024;Partido_Nacional;BQA;Prado - 19 de Abril;Primario;722;4
30/6/2024;Partido_Nacional;BQB;19 de Abril y Reducto;Primario;722;2
30/6/2024;Partido_Nacional;BRA;Rinc Melilla- Melilla - Aerodr Adami - L;Primario;722;0
30/6/2024;Partido_Nacional;BRB;Abayubá - Colonia Saint Bois - Colón - F;Primario;722;1
30/6/2024;Partido_Nacional;BRC;Cam. De la Tropas . Limite Departamental;Primario;722;0
30/6/2024;Partido_Nacional;BSA;Villa del Cerro (zona de la playa);Primario;722;0
30/6/2024;Partido_Nacional;BSB;Villa del Cerro;Primario;722;0
30/6/2024;Partido_Nacional;BTA;Rincón del Cerro - Cerro Norte - La Palo;Primario;722;0
30/6/2024;Partido_Nacional;BTB;Casabó - Villa del Cerro;Primario;722;1
30/6/2024;Partido_Nacional;BTC;Pajas Blancas;Primario;722;0
30/6/2024;Partido_Nacional;BTD;Santa Catalina;Primario;722;0
30/6/2024;Partido_Nacional;BUA;La Teja - Belvedere;Primario;722;1
30/6/2024;Partido_Nacional;BUB;La Teja - Belvedere;Primario;722;1
30/6/2024;Partido_Nacional;BVA;Belvedere - Pueblo Victoria;Primario;722;2
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;722;0
30/6/2024;Partido_Nacional;BVC;Nuevo París - Camino de las Tropas y Lui;Primario;722;0
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;722;0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;722;0
30/6/2024;Partido_Nacional;BXC;Santiago Vazquez;Primario;722;0
30/6/2024;Partido_Nacional;BZA;Conciliación - Est Sayago;Primario;722;1
30/6/2024;Partido_Nacional;BZB;Pueblo Ferrocarril- Est Peñarol;Primario;722;1
30/6/2024;Partido_Nacional;BZC;Peñarol - Quinta de Santos - Sayago - Qu;Primario;722;5
30/6/2024;Partido_Nacional;AAA;Aduana ( Guruyú);Primario;822;2
30/6/2024;Partido_Nacional;AAB;Aduana ( Guruyú);Primario;822;0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;822;0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;822;7
30/6/2024;Partido_Nacional;ACB;Guruyú (zona sur);Primario;822;0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;822;0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;822;0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;822;0
30/6/2024;Partido_Nacional;AFA;Centro (norte de 18 de Julio);Primario;822;0
30/6/2024;Partido_Nacional;AGA;Zona de la Rambla y Barrio Sur (sur);Primario;822;1
30/6/2024;Partido_Nacional;AGB;Centro - Plaza Independencia;Primario;822;1
30/6/2024;Partido_Nacional;AHA;Centro - Sur de 18 de Julio;Primario;822;2
30/6/2024;Partido_Nacional;AHB;Barrio Sur (sur);Primario;822;0
30/6/2024;Partido_Nacional;AIA;Centro - Norte de 18 de Julio;Primario;822;10
30/6/2024;Partido_Nacional;AIB;Centro - Norte de 18 de Julio;Primario;822;0
30/6/2024;Partido_Nacional;AJA;Centro- Norte de 18 de Julio;Primario;822;4
30/6/2024;Partido_Nacional;AJB;Centro- Norte de 18 de Julio;Primario;822;0
30/6/2024;Partido_Nacional;AKA;Barrio Sur (sur);Primario;822;18
30/6/2024;Partido_Nacional;AKB;Barrio Sur (sur);Primario;822;3
30/6/2024;Partido_Nacional;ALA;Centro - Monumento El Gaucho - Cement. C;Primario;822;1
30/6/2024;Partido_Nacional;ALB;Centro - Monumento El Gaucho - Cement. C;Primario;822;0
30/6/2024;Partido_Nacional;AMA;Cordón Norte;Primario;822;5
30/6/2024;Partido_Nacional;AMB;Cordón Norte;Primario;822;1
30/6/2024;Partido_Nacional;ANA;Cordón Norte y ady. 18 de Julio;Primario;822;2
30/6/2024;Partido_Nacional;ANB;Cordón Norte y ady. 18 de Julio;Primario;822;0
30/6/2024;Partido_Nacional;AOA;Centro ( 18 de Julio y Constituyente);Primario;822;2
30/6/2024;Partido_Nacional;AOB;Centro (18 de Julio y Constituyente);Primario;822;2
30/6/2024;Partido_Nacional;APA;Barrio Palermo (zona sur);Primario;822;13
30/6/2024;Partido_Nacional;APB;Barrio Palermo (zona sur);Primario;822;2
30/6/2024;Partido_Nacional;AQA;Parque Rodó;Primario;822;8
30/6/2024;Partido_Nacional;AQB;Parque Rodó;Primario;822;1
30/6/2024;Partido_Nacional;ARA;Cordón;Primario;822;26
30/6/2024;Partido_Nacional;ARB;Cordón;Primario;822;1
30/6/2024;Partido_Nacional;ASA;Cordón Norte;Primario;822;7
30/6/2024;Partido_Nacional;ASB;Cordón Norte;Primario;822;0
30/6/2024;Partido_Nacional;ATA;Cordón Norte - Monumento La Bandera;Primario;822;8
30/6/2024;Partido_Nacional;ATB;Monumento La Bandera ( norte - ady);Primario;822;5
30/6/2024;Partido_Nacional;AUA;Blanqueada;Primario;822;3
30/6/2024;Partido_Nacional;AUB;Blanqueada;Primario;822;2
30/6/2024;Partido_Nacional;AVA;Cordón;Primario;822;21
30/6/2024;Partido_Nacional;AVB;Parque Rodó;Primario;822;2
30/6/2024;Partido_Nacional;AXA;Pocitos Nuevo - Trouville;Primario;822;72
30/6/2024;Partido_Nacional;AXB;Trouville - Villa Biarritz;Primario;822;75
30/6/2024;Partido_Nacional;AZA;Parque Batlle al sur - Tres Cruces;Primario;822;35
30/6/2024;Partido_Nacional;AZB;Pocitos ( zona playa);Primario;822;25
30/6/2024;Partido_Nacional;BAA;Parq Pereira Rossell - Pocitos - Puerto;Primario;822;25
30/6/2024;Partido_Nacional;BAB;Parq Batlle - Villa Dolores - Buceo;Primario;822;14
30/6/2024;Partido_Nacional;BBA;Pérez Castellanos - Cilindro - Villa Esp;Primario;822;5
30/6/2024;Partido_Nacional;BBB;Pérez Castellanos - Cilindro - Villa Esp;Primario;822;5
30/6/2024;Partido_Nacional;BBC;Perez Castellano;Primario;822;0
30/6/2024;Partido_Nacional;BBD;Perez Castellano;Primario;822;0
30/6/2024;Partido_Nacional;BCA;Buceo - Malvín Nuevo;Primario;822;19
30/6/2024;Partido_Nacional;BCB;Unión - Malvín Norte - parq Rivera;Primario;822;5
30/6/2024;Partido_Nacional;BCC;Malvín - Punta Gorda;Primario;822;23
30/6/2024;Partido_Nacional;BCD;Carrasco Norte - Carrasco;Primario;822;34
30/6/2024;Partido_Nacional;BCE;Unión y Blanqueada;Primario;822;3
30/6/2024;Partido_Nacional;BCF;Carrasco y Carrasco Norte;Primario;822;3
30/6/2024;Partido_Nacional;BCG;Malvin Norte;Primario;822;2
30/6/2024;Partido_Nacional;BDA;Ituzaingó y Maroñas;Primario;822;7
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas - Maroñas - Ideal- Las C;Primario;822;3
30/6/2024;Partido_Nacional;BDC;Villa García - Parq Marcos Sastre - Punt;Primario;822;10
30/6/2024;Partido_Nacional;BDD;Toledo Chico - Bola de Nieve;Primario;822;4
30/6/2024;Partido_Nacional;BDE;Bella Italia Jardines del Hipodromo y Pi;Primario;822;2
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;822;2
30/6/2024;Partido_Nacional;BEA;Palacio Legislativo al sur;Primario;822;4
30/6/2024;Partido_Nacional;BEB;Palacio Legislativo al sur;Primario;822;2
30/6/2024;Partido_Nacional;BFA;Palacio Legislativo al sur- Est Artigas;Primario;822;12
30/6/2024;Partido_Nacional;BFB;Est Artigas al norte y Palacio Legislati;Primario;822;1
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;822;5
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;822;0
30/6/2024;Partido_Nacional;BHA;Palacio Legislativo;Primario;822;0
30/6/2024;Partido_Nacional;BHB;Palacio Legislativo al norte;Primario;822;1
30/6/2024;Partido_Nacional;BIA;Palacio Legislativo al norte;Primario;822;1
30/6/2024;Partido_Nacional;BIB;Reducto al sur;Primario;822;0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz;Primario;822;9
30/6/2024;Partido_Nacional;BJB;Villa Muñoz al sur (Retiro);Primario;822;10
30/6/2024;Partido_Nacional;BKA;Villa Muñoz al sur (Retiro);Primario;822;0
30/6/2024;Partido_Nacional;BKB;Retiro;Primario;822;4
30/6/2024;Partido_Nacional;BLA;Bolivar- Jacinto vera;Primario;822;4
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;822;3
30/6/2024;Partido_Nacional;BMA;Atahualpa - Figurita;Primario;822;7
30/6/2024;Partido_Nacional;BMB;Figurita;Primario;822;4
30/6/2024;Partido_Nacional;BNA;Brazo Oriental y Parque Posada;Primario;822;9
30/6/2024;Partido_Nacional;BNB;Marconi - Cerrito;Primario;822;18
30/6/2024;Partido_Nacional;BNC;Joanicó - Cerrito;Primario;822;3
30/6/2024;Partido_Nacional;BOA;Boizo Lanza - Casavalle;Primario;822;5
30/6/2024;Partido_Nacional;BOB;Mendoza - Manga - Piedras Blancas;Primario;822;3
30/6/2024;Partido_Nacional;BPA;Capurro - Bella Vista;Primario;822;8
30/6/2024;Partido_Nacional;BPB;19 de Abril - Bella Vista y Arroyo Seco;Primario;822;1
30/6/2024;Partido_Nacional;BQA;Prado - 19 de Abril;Primario;822;8
30/6/2024;Partido_Nacional;BQB;19 de Abril y Reducto;Primario;822;9
30/6/2024;Partido_Nacional;BRA;Rinc Melilla- Melilla - Aerodr Adami - L;Primario;822;14
30/6/2024;Partido_Nacional;BRB;Abayubá - Colonia Saint Bois - Colón - F;Primario;822;4
30/6/2024;Partido_Nacional;BRC;Cam. De la Tropas . Limite Departamental;Primario;822;1
30/6/2024;Partido_Nacional;BSA;Villa del Cerro (zona de la playa);Primario;822;3
30/6/2024;Partido_Nacional;BSB;Villa del Cerro;Primario;822;1
30/6/2024;Partido_Nacional;BTA;Rincón del Cerro - Cerro Norte - La Palo;Primario;822;8
30/6/2024;Partido_Nacional;BTB;Casabó - Villa del Cerro;Primario;822;10
30/6/2024;Partido_Nacional;BTC;Pajas Blancas;Primario;822;0
30/6/2024;Partido_Nacional;BTD;Santa Catalina;Primario;822;0
30/6/2024;Partido_Nacional;BUA;La Teja - Belvedere;Primario;822;3
30/6/2024;Partido_Nacional;BUB;La Teja - Belvedere;Primario;822;2
30/6/2024;Partido_Nacional;BVA;Belvedere - Pueblo Victoria;Primario;822;3
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;822;3
30/6/2024;Partido_Nacional;BVC;Nuevo París - Camino de las Tropas y Lui;Primario;822;0
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;822;0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;822;4
30/6/2024;Partido_Nacional;BXC;Santiago Vazquez;Primario;822;0
30/6/2024;Partido_Nacional;BZA;Conciliación - Est Sayago;Primario;822;4
30/6/2024;Partido_Nacional;BZB;Pueblo Ferrocarril- Est Peñarol;Primario;822;12
30/6/2024;Partido_Nacional;BZC;Peñarol - Quinta de Santos - Sayago - Qu;Primario;822;13
30/6/2024;Partido_Nacional;AAA;Aduana ( Guruyú);Primario;897;6
30/6/2024;Partido_Nacional;AAB;Aduana ( Guruyú);Primario;897;0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;897;0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;897;3
30/6/2024;Partido_Nacional;ACB;Guruyú (zona sur);Primario;897;0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;897;0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;897;1
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;897;1
30/6/2024;Partido_Nacional;AFA;Centro (norte de 18 de Julio);Primario;897;2
30/6/2024;Partido_Nacional;AGA;Zona de la Rambla y Barrio Sur (sur);Primario;897;1
30/6/2024;Partido_Nacional;AGB;Centro - Plaza Independencia;Primario;897;0
30/6/2024;Partido_Nacional;AHA;Centro - Sur de 18 de Julio;Primario;897;0
30/6/2024;Partido_Nacional;AHB;Barrio Sur (sur);Primario;897;0
30/6/2024;Partido_Nacional;AIA;Centro - Norte de 18 de Julio;Primario;897;2
30/6/2024;Partido_Nacional;AIB;Centro - Norte de 18 de Julio;Primario;897;0
30/6/2024;Partido_Nacional;AJA;Centro- Norte de 18 de Julio;Primario;897;0
30/6/2024;Partido_Nacional;AJB;Centro- Norte de 18 de Julio;Primario;897;0
30/6/2024;Partido_Nacional;AKA;Barrio Sur (sur);Primario;897;8
30/6/2024;Partido_Nacional;AKB;Barrio Sur (sur);Primario;897;1
30/6/2024;Partido_Nacional;ALA;Centro - Monumento El Gaucho - Cement. C;Primario;897;1
30/6/2024;Partido_Nacional;ALB;Centro - Monumento El Gaucho - Cement. C;Primario;897;0
30/6/2024;Partido_Nacional;AMA;Cordón Norte;Primario;897;2
30/6/2024;Partido_Nacional;AMB;Cordón Norte;Primario;897;0
30/6/2024;Partido_Nacional;ANA;Cordón Norte y ady. 18 de Julio;Primario;897;1
30/6/2024;Partido_Nacional;ANB;Cordón Norte y ady. 18 de Julio;Primario;897;0
30/6/2024;Partido_Nacional;AOA;Centro ( 18 de Julio y Constituyente);Primario;897;0
30/6/2024;Partido_Nacional;AOB;Centro (18 de Julio y Constituyente);Primario;897;0
30/6/2024;Partido_Nacional;APA;Barrio Palermo (zona sur);Primario;897;2
30/6/2024;Partido_Nacional;APB;Barrio Palermo (zona sur);Primario;897;0
30/6/2024;Partido_Nacional;AQA;Parque Rodó;Primario;897;1
30/6/2024;Partido_Nacional;AQB;Parque Rodó;Primario;897;0
30/6/2024;Partido_Nacional;ARA;Cordón;Primario;897;6
30/6/2024;Partido_Nacional;ARB;Cordón;Primario;897;2
30/6/2024;Partido_Nacional;ASA;Cordón Norte;Primario;897;1
30/6/2024;Partido_Nacional;ASB;Cordón Norte;Primario;897;0
30/6/2024;Partido_Nacional;ATA;Cordón Norte - Monumento La Bandera;Primario;897;4
30/6/2024;Partido_Nacional;ATB;Monumento La Bandera ( norte - ady);Primario;897;4
30/6/2024;Partido_Nacional;AUA;Blanqueada;Primario;897;1
30/6/2024;Partido_Nacional;AUB;Blanqueada;Primario;897;1
30/6/2024;Partido_Nacional;AVA;Cordón;Primario;897;4
30/6/2024;Partido_Nacional;AVB;Parque Rodó;Primario;897;4
30/6/2024;Partido_Nacional;AXA;Pocitos Nuevo - Trouville;Primario;897;16
30/6/2024;Partido_Nacional;AXB;Trouville - Villa Biarritz;Primario;897;23
30/6/2024;Partido_Nacional;AZA;Parque Batlle al sur - Tres Cruces;Primario;897;7
30/6/2024;Partido_Nacional;AZB;Pocitos ( zona playa);Primario;897;12
