PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS,ZONA
Asamblea Popular,Salto,10,JAB,Departamental,1326,1,Salto Centro
Asamblea Popular,Salto,12,JAB,Departamental,1326,2,Salto Centro
Asamblea Popular,Salto,50,JAE,Departamental,1326,1,Mi Tío
Asamblea Popular,Salto,75,JBC,Departamental,1326,1,Palomar - Villa Española
Asamblea Popular,Salto,152,JCC,Departamental,1326,1,Saladero
Asamblea Popular,Salto,157,JCC,Departamental,1326,1,Saladero
Basta Ya,Salto,4,JAA,Departamental,131,1,Salto Centro Oeste
Basta Ya,Salto,5,JAA,Departamental,131,1,Salto Centro Oeste
Basta Ya,Salto,11,JAB,Departamental,131,1,Salto Centro
Basta Ya,Salto,14,JAB,Departamental,131,1,Salto Centro
Basta Ya,Salto,18,JAC,Departamental,131,2,Salto Centro Este
Basta Ya,Salto,20,JAC,Departamental,131,2,Salto Centro Este
Basta Ya,Salto,24,JAD,Departamental,131,1,Zona Este Sur
Basta Ya,Salto,26,JAD,Departamental,131,3,Zona Este Sur
Basta Ya,Salto,31,JAD,Departamental,131,1,Zona Este Sur
Basta Ya,Salto,32,JAD,Departamental,131,5,Zona Este Sur
Basta Ya,Salto,37,JAE,Departamental,131,2,Mi Tío
Basta Ya,Salto,39,JAE,Departamental,131,1,Mi Tío
Basta Ya,Salto,40,JAE,Departamental,131,1,Mi Tío
Basta Ya,Salto,53,JAE,Departamental,131,1,Mi Tío
Basta Ya,Salto,54,JBA,Departamental,131,2,Baltasar Brúm Oeste
Basta Ya,Salto,55,JBA,Departamental,131,1,Baltasar Brúm Oeste
Basta Ya,Salto,57,JBA,Departamental,131,1,Baltasar Brúm Oeste
Basta Ya,Salto,60,JBA,Departamental,131,2,Baltasar Brúm Oeste
Basta Ya,Salto,64,JBB,Departamental,131,1,Baltasar Brúm Este
Basta Ya,Salto,67,JBB,Departamental,131,2,Baltasar Brúm Este
Basta Ya,Salto,68,JBB,Departamental,131,1,Baltasar Brúm Este
Basta Ya,Salto,69,JBB,Departamental,131,1,Baltasar Brúm Este
Basta Ya,Salto,70,JBB,Departamental,131,1,Baltasar Brúm Este
Basta Ya,Salto,71,JBB,Departamental,131,1,Baltasar Brúm Este
Basta Ya,Salto,72,JBB,Departamental,131,1,Baltasar Brúm Este
Basta Ya,Salto,73,JBB,Departamental,131,1,Baltasar Brúm Este
Basta Ya,Salto,76,JBC,Departamental,131,1,Palomar - Villa Española
Basta Ya,Salto,77,JBC,Departamental,131,1,Palomar - Villa Española
Basta Ya,Salto,78,JBC,Departamental,131,1,Palomar - Villa Española
Basta Ya,Salto,79,JBC,Departamental,131,2,Palomar - Villa Española
Basta Ya,Salto,80,JBC,Departamental,131,2,Palomar - Villa Española
Basta Ya,Salto,81,JBC,Departamental,131,1,Palomar - Villa Española
Basta Ya,Salto,82,JBC,Departamental,131,1,Palomar - Villa Española
Basta Ya,Salto,83,JBC,Departamental,131,2,Palomar - Villa Española
Basta Ya,Salto,86,JBD,Departamental,131,2,Zona Este Norte
Basta Ya,Salto,87,JBD,Departamental,131,2,Zona Este Norte
Basta Ya,Salto,89,JBD,Departamental,131,1,Zona Este Norte
Basta Ya,Salto,91,JBD,Departamental,131,2,Zona Este Norte
Basta Ya,Salto,94,JBD,Departamental,131,2,Zona Este Norte
Basta Ya,Salto,97,JBE,Departamental,131,1,Talleres - Arralde
Basta Ya,Salto,98,JBE,Departamental,131,2,Talleres - Arralde
Basta Ya,Salto,101,JBE,Departamental,131,1,Talleres - Arralde
Basta Ya,Salto,104,JBE,Departamental,131,1,Talleres - Arralde
Basta Ya,Salto,106,JBE,Departamental,131,1,Talleres - Arralde
Basta Ya,Salto,109,JCA,Departamental,131,1,San Antonio
Basta Ya,Salto,113,JCA,Departamental,131,1,San Antonio
Basta Ya,Salto,117,JCB,Departamental,131,1,Burton - La Chacarita - Uruguay
Basta Ya,Salto,118,JCB,Departamental,131,1,Burton - La Chacarita - Uruguay
Basta Ya,Salto,119,JCB,Departamental,131,2,Burton - La Chacarita - Uruguay
Basta Ya,Salto,130,JCB,Departamental,131,1,Burton - La Chacarita - Uruguay
Basta Ya,Salto,134,JCB,Departamental,131,1,Burton - La Chacarita - Uruguay
Basta Ya,Salto,135,JCB,Departamental,131,1,Burton - La Chacarita - Uruguay
Basta Ya,Salto,136,JCB,Departamental,131,1,Burton - La Chacarita - Uruguay
Basta Ya,Salto,137,JCB,Departamental,131,1,Burton - La Chacarita - Uruguay
Basta Ya,Salto,143,JCC,Departamental,131,1,Saladero
Basta Ya,Salto,144,JCC,Departamental,131,1,Saladero
Basta Ya,Salto,146,JCC,Departamental,131,1,Saladero
Basta Ya,Salto,152,JCC,Departamental,131,1,Saladero
Basta Ya,Salto,154,JCC,Departamental,131,1,Saladero
Basta Ya,Salto,158,JCC,Departamental,131,1,Saladero
Basta Ya,Salto,166,JCC,Departamental,131,1,Saladero
Basta Ya,Salto,170,JCD,Departamental,131,3,Cerro
Basta Ya,Salto,171,JCD,Departamental,131,2,Cerro
Basta Ya,Salto,173,JCD,Departamental,131,3,Cerro
Basta Ya,Salto,175,JCD,Departamental,131,2,Cerro
Basta Ya,Salto,176,JCD,Departamental,131,1,Cerro
Basta Ya,Salto,177,JCD,Departamental,131,2,Cerro
Basta Ya,Salto,178,JCD,Departamental,131,2,Cerro
Basta Ya,Salto,179,JCD,Departamental,131,2,Cerro
Basta Ya,Salto,180,JCD,Departamental,131,1,Cerro
Basta Ya,Salto,183,JCD,Departamental,131,1,Cerro
Basta Ya,Salto,192,JCD,Departamental,131,1,Cerro
Basta Ya,Salto,195,JCF,Departamental,131,1,Termas del Daymán
Basta Ya,Salto,198,JCG,Departamental,131,3,Ceibal
Basta Ya,Salto,200,JCG,Departamental,131,3,Ceibal
Basta Ya,Salto,204,JCG,Departamental,131,1,Ceibal
Basta Ya,Salto,207,JCG,Departamental,131,1,Ceibal
Basta Ya,Salto,209,JCG,Departamental,131,1,Ceibal
Basta Ya,Salto,210,JCG,Departamental,131,1,Ceibal
Basta Ya,Salto,211,JCG,Departamental,131,1,Ceibal
Basta Ya,Salto,217,JCH,Departamental,131,1,Salto Nuevo Este - Minervine
Basta Ya,Salto,227,JCI,Departamental,131,1,Independencia - Delgue
Basta Ya,Salto,228,JCI,Departamental,131,4,Independencia - Delgue
Basta Ya,Salto,229,JCI,Departamental,131,1,Independencia - Delgue
Basta Ya,Salto,232,JCK,Departamental,131,1,Colonia 18 de Julio
Basta Ya,Salto,233,JCK,Departamental,131,1,Colonia 18 de Julio
Basta Ya,Salto,240,JCL,Departamental,131,1,Calafi - Dickinson
Basta Ya,Salto,241,JDA,Departamental,131,1,Colonia Itapebí
Basta Ya,Salto,245,JDD,Departamental,131,2,Villa Constitución
Basta Ya,Salto,254,JDE,Departamental,131,2,Pueblo Belén
Basta Ya,Salto,257,JDE,Departamental,131,1,Pueblo Belén
Basta Ya,Salto,259,JDE,Departamental,131,2,Pueblo Belén
Basta Ya,Salto,269,JEC,Departamental,131,1,Rincón de Valentín
Basta Ya,Salto,9002,JZZ,Departamental,131,2,Unknown
Cabildo Abierto,Salto,1,JAA,Departamental,88,1,Salto Centro Oeste
Cabildo Abierto,Salto,1,JAA,Departamental,100,1,Salto Centro Oeste
Cabildo Abierto,Salto,1,JAA,Departamental,850,1,Salto Centro Oeste
Cabildo Abierto,Salto,1,JAA,Departamental,1480,2,Salto Centro Oeste
Cabildo Abierto,Salto,1,JAA,Departamental,1764,2,Salto Centro Oeste
Cabildo Abierto,Salto,1,JAA,Departamental,1811,1,Salto Centro Oeste
Cabildo Abierto,Salto,2,JAA,Departamental,88,2,Salto Centro Oeste
Cabildo Abierto,Salto,2,JAA,Departamental,244,1,Salto Centro Oeste
Cabildo Abierto,Salto,2,JAA,Departamental,1764,3,Salto Centro Oeste
Cabildo Abierto,Salto,3,JAA,Departamental,88,4,Salto Centro Oeste
Cabildo Abierto,Salto,3,JAA,Departamental,100,2,Salto Centro Oeste
Cabildo Abierto,Salto,3,JAA,Departamental,712,1,Salto Centro Oeste
Cabildo Abierto,Salto,3,JAA,Departamental,881,1,Salto Centro Oeste
Cabildo Abierto,Salto,3,JAA,Departamental,1811,1,Salto Centro Oeste
Cabildo Abierto,Salto,4,JAA,Departamental,88,1,Salto Centro Oeste
Cabildo Abierto,Salto,4,JAA,Departamental,100,1,Salto Centro Oeste
Cabildo Abierto,Salto,4,JAA,Departamental,1480,1,Salto Centro Oeste
Cabildo Abierto,Salto,4,JAA,Departamental,1764,3,Salto Centro Oeste
Cabildo Abierto,Salto,4,JAA,Departamental,1811,1,Salto Centro Oeste
Cabildo Abierto,Salto,5,JAA,Departamental,88,1,Salto Centro Oeste
Cabildo Abierto,Salto,5,JAA,Departamental,100,1,Salto Centro Oeste
Cabildo Abierto,Salto,5,JAA,Departamental,1764,1,Salto Centro Oeste
Cabildo Abierto,Salto,5,JAA,Departamental,1811,1,Salto Centro Oeste
Cabildo Abierto,Salto,6,JAA,Departamental,88,1,Salto Centro Oeste
Cabildo Abierto,Salto,6,JAA,Departamental,100,1,Salto Centro Oeste
Cabildo Abierto,Salto,6,JAA,Departamental,712,1,Salto Centro Oeste
Cabildo Abierto,Salto,6,JAA,Departamental,850,1,Salto Centro Oeste
Cabildo Abierto,Salto,6,JAA,Departamental,881,1,Salto Centro Oeste
Cabildo Abierto,Salto,7,JAA,Departamental,196,1,Salto Centro Oeste
Cabildo Abierto,Salto,7,JAA,Departamental,712,2,Salto Centro Oeste
Cabildo Abierto,Salto,7,JAA,Departamental,1764,1,Salto Centro Oeste
Cabildo Abierto,Salto,8,JAA,Departamental,88,1,Salto Centro Oeste
Cabildo Abierto,Salto,8,JAA,Departamental,1764,2,Salto Centro Oeste
Cabildo Abierto,Salto,8,JAA,Departamental,1811,3,Salto Centro Oeste
Cabildo Abierto,Salto,9,JAB,Departamental,75,1,Salto Centro
Cabildo Abierto,Salto,9,JAB,Departamental,100,1,Salto Centro
Cabildo Abierto,Salto,9,JAB,Departamental,1811,1,Salto Centro
Cabildo Abierto,Salto,10,JAB,Departamental,88,1,Salto Centro
Cabildo Abierto,Salto,10,JAB,Departamental,712,1,Salto Centro
Cabildo Abierto,Salto,10,JAB,Departamental,1764,3,Salto Centro
Cabildo Abierto,Salto,10,JAB,Departamental,1811,1,Salto Centro
Cabildo Abierto,Salto,11,JAB,Departamental,100,1,Salto Centro
Cabildo Abierto,Salto,11,JAB,Departamental,712,1,Salto Centro
Cabildo Abierto,Salto,11,JAB,Departamental,1764,2,Salto Centro
Cabildo Abierto,Salto,11,JAB,Departamental,1811,3,Salto Centro
Cabildo Abierto,Salto,12,JAB,Departamental,88,1,Salto Centro
Cabildo Abierto,Salto,12,JAB,Departamental,100,2,Salto Centro
Cabildo Abierto,Salto,12,JAB,Departamental,712,1,Salto Centro
Cabildo Abierto,Salto,12,JAB,Departamental,850,1,Salto Centro
Cabildo Abierto,Salto,12,JAB,Departamental,1480,1,Salto Centro
Cabildo Abierto,Salto,12,JAB,Departamental,1764,2,Salto Centro
Cabildo Abierto,Salto,12,JAB,Departamental,1811,3,Salto Centro
Cabildo Abierto,Salto,13,JAB,Departamental,100,2,Salto Centro
Cabildo Abierto,Salto,13,JAB,Departamental,712,1,Salto Centro
Cabildo Abierto,Salto,13,JAB,Departamental,1764,1,Salto Centro
Cabildo Abierto,Salto,13,JAB,Departamental,1811,1,Salto Centro
Cabildo Abierto,Salto,14,JAB,Departamental,88,1,Salto Centro
Cabildo Abierto,Salto,14,JAB,Departamental,244,1,Salto Centro
Cabildo Abierto,Salto,14,JAB,Departamental,1764,3,Salto Centro
Cabildo Abierto,Salto,15,JAB,Departamental,100,2,Salto Centro
Cabildo Abierto,Salto,15,JAB,Departamental,1764,1,Salto Centro
Cabildo Abierto,Salto,15,JAB,Departamental,1811,1,Salto Centro
Cabildo Abierto,Salto,16,JAB,Departamental,1764,3,Salto Centro
Cabildo Abierto,Salto,17,JAC,Departamental,881,1,Salto Centro Este
Cabildo Abierto,Salto,17,JAC,Departamental,1480,1,Salto Centro Este
Cabildo Abierto,Salto,17,JAC,Departamental,1764,1,Salto Centro Este
Cabildo Abierto,Salto,17,JAC,Departamental,1811,2,Salto Centro Este
Cabildo Abierto,Salto,17,JAC,Departamental,8128,1,Salto Centro Este
Cabildo Abierto,Salto,18,JAC,Departamental,88,1,Salto Centro Este
Cabildo Abierto,Salto,18,JAC,Departamental,244,1,Salto Centro Este
Cabildo Abierto,Salto,18,JAC,Departamental,712,1,Salto Centro Este
Cabildo Abierto,Salto,18,JAC,Departamental,850,1,Salto Centro Este
Cabildo Abierto,Salto,18,JAC,Departamental,1764,2,Salto Centro Este
Cabildo Abierto,Salto,18,JAC,Departamental,1811,2,Salto Centro Este
Cabildo Abierto,Salto,19,JAC,Departamental,244,1,Salto Centro Este
Cabildo Abierto,Salto,19,JAC,Departamental,1764,4,Salto Centro Este
Cabildo Abierto,Salto,19,JAC,Departamental,1811,1,Salto Centro Este
Cabildo Abierto,Salto,19,JAC,Departamental,8128,2,Salto Centro Este
Cabildo Abierto,Salto,20,JAC,Departamental,100,1,Salto Centro Este
Cabildo Abierto,Salto,20,JAC,Departamental,850,1,Salto Centro Este
Cabildo Abierto,Salto,20,JAC,Departamental,1480,1,Salto Centro Este
Cabildo Abierto,Salto,20,JAC,Departamental,1764,3,Salto Centro Este
Cabildo Abierto,Salto,20,JAC,Departamental,1811,1,Salto Centro Este
Cabildo Abierto,Salto,21,JAC,Departamental,244,3,Salto Centro Este
Cabildo Abierto,Salto,21,JAC,Departamental,712,2,Salto Centro Este
Cabildo Abierto,Salto,21,JAC,Departamental,850,1,Salto Centro Este
Cabildo Abierto,Salto,21,JAC,Departamental,1764,1,Salto Centro Este
Cabildo Abierto,Salto,22,JAC,Departamental,88,1,Salto Centro Este
Cabildo Abierto,Salto,22,JAC,Departamental,881,1,Salto Centro Este
Cabildo Abierto,Salto,22,JAC,Departamental,1764,1,Salto Centro Este
Cabildo Abierto,Salto,23,JAC,Departamental,850,2,Salto Centro Este
Cabildo Abierto,Salto,23,JAC,Departamental,1764,1,Salto Centro Este
Cabildo Abierto,Salto,24,JAD,Departamental,1764,3,Zona Este Sur
Cabildo Abierto,Salto,24,JAD,Departamental,1811,1,Zona Este Sur
Cabildo Abierto,Salto,25,JAD,Departamental,88,2,Zona Este Sur
Cabildo Abierto,Salto,25,JAD,Departamental,850,1,Zona Este Sur
Cabildo Abierto,Salto,25,JAD,Departamental,881,1,Zona Este Sur
Cabildo Abierto,Salto,25,JAD,Departamental,1764,1,Zona Este Sur
Cabildo Abierto,Salto,25,JAD,Departamental,8128,1,Zona Este Sur
Cabildo Abierto,Salto,26,JAD,Departamental,88,1,Zona Este Sur
Cabildo Abierto,Salto,26,JAD,Departamental,712,1,Zona Este Sur
Cabildo Abierto,Salto,26,JAD,Departamental,850,3,Zona Este Sur
Cabildo Abierto,Salto,26,JAD,Departamental,881,1,Zona Este Sur
Cabildo Abierto,Salto,26,JAD,Departamental,1764,2,Zona Este Sur
Cabildo Abierto,Salto,27,JAD,Departamental,88,1,Zona Este Sur
Cabildo Abierto,Salto,27,JAD,Departamental,712,1,Zona Este Sur
Cabildo Abierto,Salto,27,JAD,Departamental,850,3,Zona Este Sur
Cabildo Abierto,Salto,27,JAD,Departamental,1764,2,Zona Este Sur
Cabildo Abierto,Salto,27,JAD,Departamental,1811,2,Zona Este Sur
Cabildo Abierto,Salto,28,JAD,Departamental,1764,2,Zona Este Sur
Cabildo Abierto,Salto,29,JAD,Departamental,100,1,Zona Este Sur
Cabildo Abierto,Salto,29,JAD,Departamental,1764,1,Zona Este Sur
Cabildo Abierto,Salto,30,JAD,Departamental,244,1,Zona Este Sur
Cabildo Abierto,Salto,30,JAD,Departamental,1764,2,Zona Este Sur
Cabildo Abierto,Salto,31,JAD,Departamental,244,1,Zona Este Sur
Cabildo Abierto,Salto,31,JAD,Departamental,1764,2,Zona Este Sur
Cabildo Abierto,Salto,31,JAD,Departamental,1811,1,Zona Este Sur
Cabildo Abierto,Salto,32,JAD,Departamental,100,1,Zona Este Sur
Cabildo Abierto,Salto,32,JAD,Departamental,244,1,Zona Este Sur
Cabildo Abierto,Salto,33,JAE,Departamental,88,3,Mi Tío
Cabildo Abierto,Salto,33,JAE,Departamental,1764,3,Mi Tío
Cabildo Abierto,Salto,33,JAE,Departamental,1811,6,Mi Tío
Cabildo Abierto,Salto,34,JAE,Departamental,88,3,Mi Tío
Cabildo Abierto,Salto,34,JAE,Departamental,244,1,Mi Tío
Cabildo Abierto,Salto,34,JAE,Departamental,1764,2,Mi Tío
Cabildo Abierto,Salto,34,JAE,Departamental,1811,2,Mi Tío
Cabildo Abierto,Salto,35,JAE,Departamental,88,3,Mi Tío
Cabildo Abierto,Salto,35,JAE,Departamental,1480,1,Mi Tío
Cabildo Abierto,Salto,35,JAE,Departamental,1764,5,Mi Tío
Cabildo Abierto,Salto,35,JAE,Departamental,1811,4,Mi Tío
Cabildo Abierto,Salto,36,JAE,Departamental,850,2,Mi Tío
Cabildo Abierto,Salto,36,JAE,Departamental,1764,4,Mi Tío
Cabildo Abierto,Salto,36,JAE,Departamental,1811,1,Mi Tío
Cabildo Abierto,Salto,37,JAE,Departamental,88,1,Mi Tío
Cabildo Abierto,Salto,37,JAE,Departamental,1764,2,Mi Tío
Cabildo Abierto,Salto,37,JAE,Departamental,1811,6,Mi Tío
Cabildo Abierto,Salto,38,JAE,Departamental,88,1,Mi Tío
Cabildo Abierto,Salto,38,JAE,Departamental,244,1,Mi Tío
Cabildo Abierto,Salto,38,JAE,Departamental,1764,3,Mi Tío
Cabildo Abierto,Salto,38,JAE,Departamental,1811,2,Mi Tío
Cabildo Abierto,Salto,39,JAE,Departamental,1764,4,Mi Tío
Cabildo Abierto,Salto,39,JAE,Departamental,1811,5,Mi Tío
Cabildo Abierto,Salto,39,JAE,Departamental,8128,1,Mi Tío
Cabildo Abierto,Salto,40,JAE,Departamental,88,1,Mi Tío
Cabildo Abierto,Salto,40,JAE,Departamental,100,2,Mi Tío
Cabildo Abierto,Salto,40,JAE,Departamental,196,1,Mi Tío
Cabildo Abierto,Salto,40,JAE,Departamental,712,1,Mi Tío
Cabildo Abierto,Salto,40,JAE,Departamental,850,1,Mi Tío
Cabildo Abierto,Salto,40,JAE,Departamental,1480,1,Mi Tío
Cabildo Abierto,Salto,40,JAE,Departamental,1764,2,Mi Tío
Cabildo Abierto,Salto,40,JAE,Departamental,1811,2,Mi Tío
Cabildo Abierto,Salto,41,JAE,Departamental,88,2,Mi Tío
Cabildo Abierto,Salto,41,JAE,Departamental,100,1,Mi Tío
Cabildo Abierto,Salto,41,JAE,Departamental,712,3,Mi Tío
Cabildo Abierto,Salto,41,JAE,Departamental,1764,3,Mi Tío
Cabildo Abierto,Salto,41,JAE,Departamental,1811,1,Mi Tío
Cabildo Abierto,Salto,42,JAE,Departamental,100,1,Mi Tío
Cabildo Abierto,Salto,42,JAE,Departamental,244,1,Mi Tío
Cabildo Abierto,Salto,42,JAE,Departamental,1764,3,Mi Tío
Cabildo Abierto,Salto,42,JAE,Departamental,1811,1,Mi Tío
Cabildo Abierto,Salto,43,JAE,Departamental,88,1,Mi Tío
Cabildo Abierto,Salto,43,JAE,Departamental,712,1,Mi Tío
Cabildo Abierto,Salto,43,JAE,Departamental,1764,2,Mi Tío
Cabildo Abierto,Salto,43,JAE,Departamental,1811,2,Mi Tío
Cabildo Abierto,Salto,44,JAE,Departamental,1811,2,Mi Tío
Cabildo Abierto,Salto,45,JAE,Departamental,75,1,Mi Tío
Cabildo Abierto,Salto,45,JAE,Departamental,244,1,Mi Tío
Cabildo Abierto,Salto,45,JAE,Departamental,850,1,Mi Tío
Cabildo Abierto,Salto,45,JAE,Departamental,1764,3,Mi Tío
Cabildo Abierto,Salto,45,JAE,Departamental,1811,4,Mi Tío
Cabildo Abierto,Salto,46,JAE,Departamental,712,1,Mi Tío
Cabildo Abierto,Salto,46,JAE,Departamental,1811,5,Mi Tío
Cabildo Abierto,Salto,47,JAE,Departamental,100,2,Mi Tío
Cabildo Abierto,Salto,47,JAE,Departamental,244,2,Mi Tío
Cabildo Abierto,Salto,47,JAE,Departamental,712,1,Mi Tío
Cabildo Abierto,Salto,47,JAE,Departamental,1764,4,Mi Tío
Cabildo Abierto,Salto,47,JAE,Departamental,1811,1,Mi Tío
Cabildo Abierto,Salto,48,JAE,Departamental,100,1,Mi Tío
Cabildo Abierto,Salto,48,JAE,Departamental,712,1,Mi Tío
Cabildo Abierto,Salto,48,JAE,Departamental,1764,2,Mi Tío
Cabildo Abierto,Salto,48,JAE,Departamental,1811,1,Mi Tío
Cabildo Abierto,Salto,49,JAE,Departamental,88,2,Mi Tío
Cabildo Abierto,Salto,49,JAE,Departamental,100,3,Mi Tío
Cabildo Abierto,Salto,49,JAE,Departamental,196,1,Mi Tío
Cabildo Abierto,Salto,49,JAE,Departamental,244,1,Mi Tío
Cabildo Abierto,Salto,49,JAE,Departamental,712,1,Mi Tío
Cabildo Abierto,Salto,49,JAE,Departamental,1764,1,Mi Tío
Cabildo Abierto,Salto,50,JAE,Departamental,88,1,Mi Tío
Cabildo Abierto,Salto,50,JAE,Departamental,244,1,Mi Tío
Cabildo Abierto,Salto,51,JAE,Departamental,881,1,Mi Tío
Cabildo Abierto,Salto,51,JAE,Departamental,1764,1,Mi Tío
Cabildo Abierto,Salto,51,JAE,Departamental,1811,2,Mi Tío
Cabildo Abierto,Salto,52,JAE,Departamental,100,1,Mi Tío
Cabildo Abierto,Salto,52,JAE,Departamental,244,1,Mi Tío
Cabildo Abierto,Salto,52,JAE,Departamental,1764,1,Mi Tío
Cabildo Abierto,Salto,52,JAE,Departamental,1811,3,Mi Tío
Cabildo Abierto,Salto,53,JAE,Departamental,88,1,Mi Tío
Cabildo Abierto,Salto,53,JAE,Departamental,100,1,Mi Tío
Cabildo Abierto,Salto,53,JAE,Departamental,244,1,Mi Tío
Cabildo Abierto,Salto,53,JAE,Departamental,881,2,Mi Tío
Cabildo Abierto,Salto,53,JAE,Departamental,1764,2,Mi Tío
Cabildo Abierto,Salto,54,JBA,Departamental,75,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,54,JBA,Departamental,1764,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,55,JBA,Departamental,88,2,Baltasar Brúm Oeste
Cabildo Abierto,Salto,55,JBA,Departamental,196,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,55,JBA,Departamental,712,2,Baltasar Brúm Oeste
Cabildo Abierto,Salto,55,JBA,Departamental,1764,2,Baltasar Brúm Oeste
Cabildo Abierto,Salto,55,JBA,Departamental,1811,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,56,JBA,Departamental,88,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,56,JBA,Departamental,100,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,56,JBA,Departamental,196,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,56,JBA,Departamental,850,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,56,JBA,Departamental,1764,2,Baltasar Brúm Oeste
Cabildo Abierto,Salto,56,JBA,Departamental,1811,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,57,JBA,Departamental,88,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,57,JBA,Departamental,712,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,57,JBA,Departamental,881,2,Baltasar Brúm Oeste
Cabildo Abierto,Salto,57,JBA,Departamental,1480,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,57,JBA,Departamental,1764,2,Baltasar Brúm Oeste
Cabildo Abierto,Salto,57,JBA,Departamental,1811,2,Baltasar Brúm Oeste
Cabildo Abierto,Salto,58,JBA,Departamental,88,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,58,JBA,Departamental,100,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,58,JBA,Departamental,712,2,Baltasar Brúm Oeste
Cabildo Abierto,Salto,58,JBA,Departamental,1764,2,Baltasar Brúm Oeste
Cabildo Abierto,Salto,58,JBA,Departamental,1811,4,Baltasar Brúm Oeste
Cabildo Abierto,Salto,59,JBA,Departamental,100,2,Baltasar Brúm Oeste
Cabildo Abierto,Salto,59,JBA,Departamental,712,4,Baltasar Brúm Oeste
Cabildo Abierto,Salto,59,JBA,Departamental,1764,4,Baltasar Brúm Oeste
Cabildo Abierto,Salto,59,JBA,Departamental,1811,2,Baltasar Brúm Oeste
Cabildo Abierto,Salto,60,JBA,Departamental,712,3,Baltasar Brúm Oeste
Cabildo Abierto,Salto,60,JBA,Departamental,881,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,60,JBA,Departamental,1480,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,60,JBA,Departamental,1764,3,Baltasar Brúm Oeste
Cabildo Abierto,Salto,60,JBA,Departamental,1811,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,61,JBA,Departamental,100,3,Baltasar Brúm Oeste
Cabildo Abierto,Salto,61,JBA,Departamental,850,3,Baltasar Brúm Oeste
Cabildo Abierto,Salto,61,JBA,Departamental,1480,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,61,JBA,Departamental,1764,2,Baltasar Brúm Oeste
Cabildo Abierto,Salto,62,JBA,Departamental,100,2,Baltasar Brúm Oeste
Cabildo Abierto,Salto,62,JBA,Departamental,244,1,Baltasar Brúm Oeste
Cabildo Abierto,Salto,62,JBA,Departamental,1811,2,Baltasar Brúm Oeste
Cabildo Abierto,Salto,63,JBB,Departamental,1811,1,Baltasar Brúm Este
Cabildo Abierto,Salto,64,JBB,Departamental,88,1,Baltasar Brúm Este
Cabildo Abierto,Salto,64,JBB,Departamental,712,1,Baltasar Brúm Este
Cabildo Abierto,Salto,64,JBB,Departamental,850,1,Baltasar Brúm Este
Cabildo Abierto,Salto,64,JBB,Departamental,881,1,Baltasar Brúm Este
Cabildo Abierto,Salto,64,JBB,Departamental,1764,2,Baltasar Brúm Este
Cabildo Abierto,Salto,64,JBB,Departamental,1811,1,Baltasar Brúm Este
Cabildo Abierto,Salto,65,JBB,Departamental,88,1,Baltasar Brúm Este
Cabildo Abierto,Salto,65,JBB,Departamental,100,1,Baltasar Brúm Este
Cabildo Abierto,Salto,65,JBB,Departamental,712,1,Baltasar Brúm Este
Cabildo Abierto,Salto,65,JBB,Departamental,850,4,Baltasar Brúm Este
Cabildo Abierto,Salto,65,JBB,Departamental,1764,2,Baltasar Brúm Este
Cabildo Abierto,Salto,65,JBB,Departamental,1811,3,Baltasar Brúm Este
Cabildo Abierto,Salto,66,JBB,Departamental,88,2,Baltasar Brúm Este
Cabildo Abierto,Salto,66,JBB,Departamental,100,3,Baltasar Brúm Este
Cabildo Abierto,Salto,66,JBB,Departamental,244,2,Baltasar Brúm Este
Cabildo Abierto,Salto,66,JBB,Departamental,1764,1,Baltasar Brúm Este
Cabildo Abierto,Salto,66,JBB,Departamental,1811,1,Baltasar Brúm Este
Cabildo Abierto,Salto,67,JBB,Departamental,712,1,Baltasar Brúm Este
Cabildo Abierto,Salto,67,JBB,Departamental,1764,3,Baltasar Brúm Este
Cabildo Abierto,Salto,67,JBB,Departamental,1811,4,Baltasar Brúm Este
Cabildo Abierto,Salto,68,JBB,Departamental,75,1,Baltasar Brúm Este
Cabildo Abierto,Salto,68,JBB,Departamental,88,1,Baltasar Brúm Este
Cabildo Abierto,Salto,69,JBB,Departamental,88,3,Baltasar Brúm Este
Cabildo Abierto,Salto,69,JBB,Departamental,100,1,Baltasar Brúm Este
Cabildo Abierto,Salto,69,JBB,Departamental,881,1,Baltasar Brúm Este
