ACTO;CONVOCATORIA;SERIE;ZONA;ESCRUTINIO;HOJA;CNT_VOTOS
30/6/2024;Partido_Nacional;BZC;Peñarol, Lavalleja;Primario;104.0;1.0
30/6/2024;Partido_Nacional;AAA;Ciudad Vieja;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AAB;Ciudad Vieja;Primario;126.0;0.0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;126.0;0.0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;126.0;0.0
30/6/2024;Partido_Nacional;ACB;Ciudad Vieja;Primario;126.0;0.0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;126.0;0.0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;126.0;0.0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AFA;Centro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AGA;Barrio Sur;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AGB;Centro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AHA;Centro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AHB;Barrio Sur;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AIA;Centro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AIB;Centro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AJA;Centro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AJB;Centro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AKA;Barrio Sur;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AKB;Barrio Sur;Primario;126.0;0.0
30/6/2024;Partido_Nacional;ALA;Centro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;ALB;Centro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AMA;Cordón;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AMB;Cordón;Primario;126.0;0.0
30/6/2024;Partido_Nacional;ANA;Cordón;Primario;126.0;0.0
30/6/2024;Partido_Nacional;ANB;Cordón;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AOA;Centro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AOB;Centro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;APA;Palermo;Primario;126.0;0.0
30/6/2024;Partido_Nacional;APB;Palermo;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AQA;Parque Rodó;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AQB;Parque Rodó;Primario;126.0;0.0
30/6/2024;Partido_Nacional;ARA;Cordón;Primario;126.0;0.0
30/6/2024;Partido_Nacional;ARB;Cordón;Primario;126.0;0.0
30/6/2024;Partido_Nacional;ASA;Cordón;Primario;126.0;0.0
30/6/2024;Partido_Nacional;ASB;Cordón;Primario;126.0;0.0
30/6/2024;Partido_Nacional;ATA;Cordón;Primario;126.0;0.0
30/6/2024;Partido_Nacional;ATB;Tres Cruces;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AUA;La Blanqueada;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AUB;La Blanqueada;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AVA;Cordón;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AVB;Parque Rodó;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AXA;Pocitos;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AXB;Punta Carretas;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AZA;Parque Batlle, Villa Dolores;Primario;126.0;0.0
30/6/2024;Partido_Nacional;AZB;Pocitos;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BAA;Pocitos;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BAB;Parque Batlle, Villa Dolores;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BBA;Castro, P. Castellanos;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BBB;Castro, P. Castellanos;Primario;126.0;1.0
30/6/2024;Partido_Nacional;BBC;Castro, P. Castellanos;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BBD;Castro, P. Castellanos;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BCA;Buceo;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BCB;Unión;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BCC;Malvín;Primario;126.0;1.0
30/6/2024;Partido_Nacional;BCD;Carrasco Norte;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BCE;Unión;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BCF;Carrasco;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BCG;Malvín Norte;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BDA;Ituzaingó;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BDC;Villa García, Manga Rural;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BDD;Manga, Toledo Chico;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BDE;Bella Italia;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BEA;Aguada;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BEB;Aguada;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BFA;Aguada;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BFB;Aguada;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BHA;Aguada;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BHB;Aguada;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BIA;Aguada;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BIB;Reducto;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz, Retiro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BJB;Villa Muñoz, Retiro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BKA;Villa Muñoz, Retiro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BKB;Villa Muñoz, Retiro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BLA;Jacinto Vera;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BMA;Atahualpa;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BMB;La Figurita;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BNA;Brazo Oriental;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BNB;Cerrito;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BNC;Cerrito;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BOA;Casavalle;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BOB;Manga;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BPA;Capurro, Bella Vista;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BPB;Capurro, Bella Vista;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BQA;Prado, Nueva Savona;Primario;126.0;2.0
30/6/2024;Partido_Nacional;BQB;Reducto;Primario;126.0;2.0
30/6/2024;Partido_Nacional;BRA;Lezica, Melilla;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BRB;Colón Sureste, Abayubá;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BRC;Manga, Toledo Chico;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BSA;Cerro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BSB;Cerro;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BTA;Cerro;Primario;126.0;5.0
30/6/2024;Partido_Nacional;BTB;Casabó, Pajas Blancas;Primario;126.0;12.0
30/6/2024;Partido_Nacional;BTC;Casabó, Pajas Blancas;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BTD;Casabó, Pajas Blancas;Primario;126.0;1.0
30/6/2024;Partido_Nacional;BUA;La Teja;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BUB;La Teja;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BVA;Belvedere;Primario;126.0;1.0
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BVC;Nuevo París;Primario;126.0;6.0
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BXC;Paso de la Arena;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BZA;Sayago;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BZB;Peñarol, Lavalleja;Primario;126.0;0.0
30/6/2024;Partido_Nacional;BZC;Peñarol, Lavalleja;Primario;126.0;1.0
30/6/2024;Partido_Nacional;AAA;Ciudad Vieja;Primario;158.0;4.0
30/6/2024;Partido_Nacional;AAB;Ciudad Vieja;Primario;158.0;0.0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;158.0;0.0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;158.0;0.0
30/6/2024;Partido_Nacional;ACB;Ciudad Vieja;Primario;158.0;0.0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;158.0;0.0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;158.0;0.0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;158.0;0.0
30/6/2024;Partido_Nacional;AFA;Centro;Primario;158.0;0.0
30/6/2024;Partido_Nacional;AGA;Barrio Sur;Primario;158.0;0.0
30/6/2024;Partido_Nacional;AGB;Centro;Primario;158.0;0.0
30/6/2024;Partido_Nacional;AHA;Centro;Primario;158.0;1.0
30/6/2024;Partido_Nacional;AHB;Barrio Sur;Primario;158.0;0.0
30/6/2024;Partido_Nacional;AIA;Centro;Primario;158.0;3.0
30/6/2024;Partido_Nacional;AIB;Centro;Primario;158.0;0.0
30/6/2024;Partido_Nacional;AJA;Centro;Primario;158.0;0.0
30/6/2024;Partido_Nacional;AJB;Centro;Primario;158.0;0.0
30/6/2024;Partido_Nacional;AKA;Barrio Sur;Primario;158.0;3.0
30/6/2024;Partido_Nacional;AKB;Barrio Sur;Primario;158.0;1.0
30/6/2024;Partido_Nacional;ALA;Centro;Primario;158.0;0.0
30/6/2024;Partido_Nacional;ALB;Centro;Primario;158.0;0.0
30/6/2024;Partido_Nacional;AMA;Cordón;Primario;158.0;0.0
30/6/2024;Partido_Nacional;AMB;Cordón;Primario;158.0;1.0
30/6/2024;Partido_Nacional;ANA;Cordón;Primario;158.0;0.0
30/6/2024;Partido_Nacional;ANB;Cordón;Primario;158.0;0.0
30/6/2024;Partido_Nacional;AOA;Centro;Primario;158.0;1.0
30/6/2024;Partido_Nacional;AOB;Centro;Primario;158.0;0.0
30/6/2024;Partido_Nacional;APA;Palermo;Primario;158.0;3.0
30/6/2024;Partido_Nacional;APB;Palermo;Primario;158.0;0.0
30/6/2024;Partido_Nacional;AQA;Parque Rodó;Primario;158.0;0.0
30/6/2024;Partido_Nacional;AQB;Parque Rodó;Primario;158.0;0.0
30/6/2024;Partido_Nacional;ARA;Cordón;Primario;158.0;4.0
30/6/2024;Partido_Nacional;ARB;Cordón;Primario;158.0;0.0
30/6/2024;Partido_Nacional;ASA;Cordón;Primario;158.0;1.0
30/6/2024;Partido_Nacional;ASB;Cordón;Primario;158.0;0.0
30/6/2024;Partido_Nacional;ATA;Cordón;Primario;158.0;1.0
30/6/2024;Partido_Nacional;ATB;Tres Cruces;Primario;158.0;3.0
30/6/2024;Partido_Nacional;AUA;La Blanqueada;Primario;158.0;3.0
30/6/2024;Partido_Nacional;AUB;La Blanqueada;Primario;158.0;1.0
30/6/2024;Partido_Nacional;AVA;Cordón;Primario;158.0;1.0
30/6/2024;Partido_Nacional;AVB;Parque Rodó;Primario;158.0;1.0
30/6/2024;Partido_Nacional;AXA;Pocitos;Primario;158.0;7.0
30/6/2024;Partido_Nacional;AXB;Punta Carretas;Primario;158.0;4.0
30/6/2024;Partido_Nacional;AZA;Parque Batlle, Villa Dolores;Primario;158.0;11.0
30/6/2024;Partido_Nacional;AZB;Pocitos;Primario;158.0;15.0
30/6/2024;Partido_Nacional;BAA;Pocitos;Primario;158.0;5.0
30/6/2024;Partido_Nacional;BAB;Parque Batlle, Villa Dolores;Primario;158.0;6.0
30/6/2024;Partido_Nacional;BBA;Castro, P. Castellanos;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BBB;Castro, P. Castellanos;Primario;158.0;2.0
30/6/2024;Partido_Nacional;BBC;Castro, P. Castellanos;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BBD;Castro, P. Castellanos;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BCA;Buceo;Primario;158.0;3.0
30/6/2024;Partido_Nacional;BCB;Unión;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BCC;Malvín;Primario;158.0;6.0
30/6/2024;Partido_Nacional;BCD;Carrasco Norte;Primario;158.0;7.0
30/6/2024;Partido_Nacional;BCE;Unión;Primario;158.0;2.0
30/6/2024;Partido_Nacional;BCF;Carrasco;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BCG;Malvín Norte;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BDA;Ituzaingó;Primario;158.0;5.0
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas;Primario;158.0;2.0
30/6/2024;Partido_Nacional;BDC;Villa García, Manga Rural;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BDD;Manga, Toledo Chico;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BDE;Bella Italia;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BEA;Aguada;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BEB;Aguada;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BFA;Aguada;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BFB;Aguada;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BHA;Aguada;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BHB;Aguada;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BIA;Aguada;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BIB;Reducto;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz, Retiro;Primario;158.0;2.0
30/6/2024;Partido_Nacional;BJB;Villa Muñoz, Retiro;Primario;158.0;2.0
30/6/2024;Partido_Nacional;BKA;Villa Muñoz, Retiro;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BKB;Villa Muñoz, Retiro;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BLA;Jacinto Vera;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;158.0;3.0
30/6/2024;Partido_Nacional;BMA;Atahualpa;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BMB;La Figurita;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BNA;Brazo Oriental;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BNB;Cerrito;Primario;158.0;8.0
30/6/2024;Partido_Nacional;BNC;Cerrito;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BOA;Casavalle;Primario;158.0;2.0
30/6/2024;Partido_Nacional;BOB;Manga;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BPA;Capurro, Bella Vista;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BPB;Capurro, Bella Vista;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BQA;Prado, Nueva Savona;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BQB;Reducto;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BRA;Lezica, Melilla;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BRB;Colón Sureste, Abayubá;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BRC;Manga, Toledo Chico;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BSA;Cerro;Primario;158.0;2.0
30/6/2024;Partido_Nacional;BSB;Cerro;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BTA;Cerro;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BTB;Casabó, Pajas Blancas;Primario;158.0;3.0
30/6/2024;Partido_Nacional;BTC;Casabó, Pajas Blancas;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BTD;Casabó, Pajas Blancas;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BUA;La Teja;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BUB;La Teja;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BVA;Belvedere;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BVC;Nuevo París;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;158.0;1.0
30/6/2024;Partido_Nacional;BXC;Paso de la Arena;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BZA;Sayago;Primario;158.0;0.0
30/6/2024;Partido_Nacional;BZB;Peñarol, Lavalleja;Primario;158.0;5.0
30/6/2024;Partido_Nacional;BZC;Peñarol, Lavalleja;Primario;158.0;2.0
30/6/2024;Partido_Nacional;AAA;Ciudad Vieja;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AAB;Ciudad Vieja;Primario;161.0;0.0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;161.0;0.0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;161.0;0.0
30/6/2024;Partido_Nacional;ACB;Ciudad Vieja;Primario;161.0;0.0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;161.0;0.0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;161.0;0.0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AFA;Centro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AGA;Barrio Sur;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AGB;Centro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AHA;Centro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AHB;Barrio Sur;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AIA;Centro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AIB;Centro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AJA;Centro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AJB;Centro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AKA;Barrio Sur;Primario;161.0;1.0
30/6/2024;Partido_Nacional;AKB;Barrio Sur;Primario;161.0;0.0
30/6/2024;Partido_Nacional;ALA;Centro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;ALB;Centro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AMA;Cordón;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AMB;Cordón;Primario;161.0;0.0
30/6/2024;Partido_Nacional;ANA;Cordón;Primario;161.0;0.0
30/6/2024;Partido_Nacional;ANB;Cordón;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AOA;Centro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AOB;Centro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;APA;Palermo;Primario;161.0;0.0
30/6/2024;Partido_Nacional;APB;Palermo;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AQA;Parque Rodó;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AQB;Parque Rodó;Primario;161.0;0.0
30/6/2024;Partido_Nacional;ARA;Cordón;Primario;161.0;0.0
30/6/2024;Partido_Nacional;ARB;Cordón;Primario;161.0;0.0
30/6/2024;Partido_Nacional;ASA;Cordón;Primario;161.0;0.0
30/6/2024;Partido_Nacional;ASB;Cordón;Primario;161.0;0.0
30/6/2024;Partido_Nacional;ATA;Cordón;Primario;161.0;0.0
30/6/2024;Partido_Nacional;ATB;Tres Cruces;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AUA;La Blanqueada;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AUB;La Blanqueada;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AVA;Cordón;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AVB;Parque Rodó;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AXA;Pocitos;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AXB;Punta Carretas;Primario;161.0;1.0
30/6/2024;Partido_Nacional;AZA;Parque Batlle, Villa Dolores;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AZB;Pocitos;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BAA;Pocitos;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BAB;Parque Batlle, Villa Dolores;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BBA;Castro, P. Castellanos;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BBB;Castro, P. Castellanos;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BBC;Castro, P. Castellanos;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BBD;Castro, P. Castellanos;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BCA;Buceo;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BCB;Unión;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BCC;Malvín;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BCD;Carrasco Norte;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BCE;Unión;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BCF;Carrasco;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BCG;Malvín Norte;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BDA;Ituzaingó;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BDC;Villa García, Manga Rural;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BDD;Manga, Toledo Chico;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BDE;Bella Italia;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BEA;Aguada;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BEB;Aguada;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BFA;Aguada;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BFB;Aguada;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BHA;Aguada;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BHB;Aguada;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BIA;Aguada;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BIB;Reducto;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz, Retiro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BJB;Villa Muñoz, Retiro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BKA;Villa Muñoz, Retiro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BKB;Villa Muñoz, Retiro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BLA;Jacinto Vera;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BMA;Atahualpa;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BMB;La Figurita;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BNA;Brazo Oriental;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BNB;Cerrito;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BNC;Cerrito;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BOA;Casavalle;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BOB;Manga;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BPA;Capurro, Bella Vista;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BPB;Capurro, Bella Vista;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BQA;Prado, Nueva Savona;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BQB;Reducto;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BRA;Lezica, Melilla;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BRB;Colón Sureste, Abayubá;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BRC;Manga, Toledo Chico;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BSA;Cerro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BSB;Cerro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BTA;Cerro;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BTB;Casabó, Pajas Blancas;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BTC;Casabó, Pajas Blancas;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BTD;Casabó, Pajas Blancas;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BUA;La Teja;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BUB;La Teja;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BVA;Belvedere;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BVC;Nuevo París;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BXC;Paso de la Arena;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BZA;Sayago;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BZB;Peñarol, Lavalleja;Primario;161.0;0.0
30/6/2024;Partido_Nacional;BZC;Peñarol, Lavalleja;Primario;161.0;0.0
30/6/2024;Partido_Nacional;AAA;Ciudad Vieja;Primario;171.0;0.0
30/6/2024;Partido_Nacional;AAB;Ciudad Vieja;Primario;171.0;0.0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;171.0;0.0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;171.0;0.0
30/6/2024;Partido_Nacional;ACB;Ciudad Vieja;Primario;171.0;0.0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;171.0;0.0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;171.0;0.0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;171.0;0.0
30/6/2024;Partido_Nacional;AFA;Centro;Primario;171.0;0.0
30/6/2024;Partido_Nacional;AGA;Barrio Sur;Primario;171.0;0.0
30/6/2024;Partido_Nacional;AGB;Centro;Primario;171.0;0.0
30/6/2024;Partido_Nacional;AHA;Centro;Primario;171.0;0.0
30/6/2024;Partido_Nacional;AHB;Barrio Sur;Primario;171.0;0.0
