PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,PRECANDIDATO,HOJA,CNT_VOTOS,ZONA
Frente Amplio,Treinta y Tres,125,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",8009,1,25 de agosto
Frente Amplio,Treinta y Tres,126,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",90,2,25 de agosto
Frente Amplio,Treinta y Tres,126,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",1001,2,25 de agosto
Frente Amplio,Treinta y Tres,126,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",2040,1,25 de agosto
Frente Amplio,Treinta y Tres,127,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",1001,2,25 de agosto
Frente Amplio,Treinta y Tres,127,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1,25 de agosto
Frente Amplio,Treinta y Tres,127,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2,25 de agosto
Frente Amplio,Treinta y Tres,128,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",90,1,25 de agosto
Frente Amplio,Treinta y Tres,128,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",800,2,25 de agosto
Frente Amplio,Treinta y Tres,128,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1,25 de agosto
Frente Amplio,Treinta y Tres,128,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2,25 de agosto
Frente Amplio,Treinta y Tres,129,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",545,1,25 de agosto
Frente Amplio,Treinta y Tres,129,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",800,3,25 de agosto
Frente Amplio,Treinta y Tres,129,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",1001,4,25 de agosto
Frente Amplio,Treinta y Tres,129,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1,25 de agosto
Frente Amplio,Treinta y Tres,129,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",8008,1,25 de agosto
Frente Amplio,Treinta y Tres,130,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",800,2,25 de agosto
Frente Amplio,Treinta y Tres,131,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",800,2,25 de agosto
Frente Amplio,Treinta y Tres,131,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",1001,3,25 de agosto
Frente Amplio,Treinta y Tres,131,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1,25 de agosto
Frente Amplio,Treinta y Tres,132,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",90,1,25 de agosto
Frente Amplio,Treinta y Tres,132,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",1001,3,25 de agosto
Frente Amplio,Treinta y Tres,132,FEF,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1,25 de agosto
Frente Amplio,Treinta y Tres,9001,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",90,8,Desconocido
Frente Amplio,Treinta y Tres,9001,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",545,1,Desconocido
Frente Amplio,Treinta y Tres,9001,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",1001,9,Desconocido
Frente Amplio,Treinta y Tres,9001,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",1358,3,Desconocido
Frente Amplio,Treinta y Tres,9001,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",2040,1,Desconocido
Frente Amplio,Treinta y Tres,9001,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",3311,4,Desconocido
Frente Amplio,Treinta y Tres,9001,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",8008,1,Desconocido
Frente Amplio,Treinta y Tres,9001,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",8009,1,Desconocido
Frente Amplio,Treinta y Tres,9001,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",99000,1,Desconocido
Frente Amplio,Treinta y Tres,9002,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",90,2,Desconocido
Frente Amplio,Treinta y Tres,9002,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",567,1,Desconocido
Frente Amplio,Treinta y Tres,9002,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",1001,4,Desconocido
Frente Amplio,Treinta y Tres,9002,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",1303,2,Desconocido
Frente Amplio,Treinta y Tres,9002,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1,Desconocido
Frente Amplio,Treinta y Tres,9002,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",2040,1,Desconocido
Frente Amplio,Treinta y Tres,9002,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2,Desconocido
Frente Amplio,Treinta y Tres,9002,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1,Desconocido
Frente Amplio,Treinta y Tres,9002,FZZ,Departamental,"COSSE GARRIDO, Ana Carolina",8008,1,Desconocido
Frente Amplio,Treinta y Tres,14,FAA,Departamental,"LIMA PROSERPIO, Andrés Pablo",933,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,18,FAA,Departamental,"LIMA PROSERPIO, Andrés Pablo",933,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,31,FAA,Departamental,"LIMA PROSERPIO, Andrés Pablo",933,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,50,FAB,Departamental,"LIMA PROSERPIO, Andrés Pablo",933,1,Barrio Sosa
Frente Amplio,Treinta y Tres,64,FBA,Departamental,"LIMA PROSERPIO, Andrés Pablo",319000,1,Vergara
Frente Amplio,Treinta y Tres,76,FBC,Departamental,"LIMA PROSERPIO, Andrés Pablo",319000,2,Charqueada
