PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS,ZONA
Frente Amplio,Paysandú,85,KCA,Departamental,777,11,Zona Industrial
Frente Amplio,Paysandú,85,KCA,Departamental,863,6,Zona Industrial
Frente Amplio,Paysandú,85,KCA,Departamental,1502,1,Zona Industrial
Frente Amplio,Paysandú,85,KCA,Departamental,1609,14,Zona Industrial
Frente Amplio,Paysandú,85,KCA,Departamental,1929,1,Zona Industrial
Frente Amplio,Paysandú,85,KCA,Departamental,2001,5,Zona Industrial
Frente Amplio,Paysandú,85,KCA,Departamental,5006,2,Zona Industrial
Frente Amplio,Paysandú,85,KCA,Departamental,11303,3,Zona Industrial
Frente Amplio,Paysandú,85,KCA,Departamental,11968,2,Zona Industrial
Frente Amplio,Paysandú,85,KCA,Departamental,319000,2,Zona Industrial
Frente Amplio,Paysandú,86,KCA,Departamental,190,2,Zona Industrial
Frente Amplio,Paysandú,86,KCA,Departamental,195,1,Zona Industrial
Frente Amplio,Paysandú,86,KCA,Departamental,311,1,Zona Industrial
Frente Amplio,Paysandú,86,KCA,Departamental,777,10,Zona Industrial
Frente Amplio,Paysandú,86,KCA,Departamental,863,1,Zona Industrial
Frente Amplio,Paysandú,86,KCA,Departamental,1609,16,Zona Industrial
Frente Amplio,Paysandú,86,KCA,Departamental,2001,9,Zona Industrial
Frente Amplio,Paysandú,86,KCA,Departamental,11303,1,Zona Industrial
Frente Amplio,Paysandú,86,KCA,Departamental,11828,4,Zona Industrial
Frente Amplio,Paysandú,87,KCA,Departamental,195,1,Zona Industrial
Frente Amplio,Paysandú,87,KCA,Departamental,311,1,Zona Industrial
Frente Amplio,Paysandú,87,KCA,Departamental,777,7,Zona Industrial
Frente Amplio,Paysandú,87,KCA,Departamental,863,2,Zona Industrial
Frente Amplio,Paysandú,87,KCA,Departamental,1502,1,Zona Industrial
Frente Amplio,Paysandú,87,KCA,Departamental,1609,8,Zona Industrial
Frente Amplio,Paysandú,87,KCA,Departamental,2001,8,Zona Industrial
Frente Amplio,Paysandú,87,KCA,Departamental,11303,1,Zona Industrial
Frente Amplio,Paysandú,87,KCA,Departamental,11968,1,Zona Industrial
Frente Amplio,Paysandú,88,KCA,Departamental,119,2,Zona Industrial
Frente Amplio,Paysandú,88,KCA,Departamental,190,1,Zona Industrial
Frente Amplio,Paysandú,88,KCA,Departamental,195,1,Zona Industrial
Frente Amplio,Paysandú,88,KCA,Departamental,311,1,Zona Industrial
Frente Amplio,Paysandú,88,KCA,Departamental,777,13,Zona Industrial
Frente Amplio,Paysandú,88,KCA,Departamental,863,3,Zona Industrial
Frente Amplio,Paysandú,88,KCA,Departamental,1441,2,Zona Industrial
Frente Amplio,Paysandú,88,KCA,Departamental,1567,2,Zona Industrial
Frente Amplio,Paysandú,88,KCA,Departamental,1609,6,Zona Industrial
Frente Amplio,Paysandú,88,KCA,Departamental,2001,5,Zona Industrial
Frente Amplio,Paysandú,88,KCA,Departamental,5006,2,Zona Industrial
Frente Amplio,Paysandú,88,KCA,Departamental,11303,1,Zona Industrial
Frente Amplio,Paysandú,89,KCA,Departamental,119,3,Zona Industrial
Frente Amplio,Paysandú,89,KCA,Departamental,152,1,Zona Industrial
Frente Amplio,Paysandú,89,KCA,Departamental,190,3,Zona Industrial
Frente Amplio,Paysandú,89,KCA,Departamental,195,1,Zona Industrial
Frente Amplio,Paysandú,89,KCA,Departamental,311,3,Zona Industrial
Frente Amplio,Paysandú,89,KCA,Departamental,538,3,Zona Industrial
Frente Amplio,Paysandú,89,KCA,Departamental,777,11,Zona Industrial
Frente Amplio,Paysandú,89,KCA,Departamental,863,4,Zona Industrial
Frente Amplio,Paysandú,89,KCA,Departamental,1502,1,Zona Industrial
Frente Amplio,Paysandú,89,KCA,Departamental,1567,2,Zona Industrial
Frente Amplio,Paysandú,89,KCA,Departamental,1609,14,Zona Industrial
Frente Amplio,Paysandú,89,KCA,Departamental,2001,10,Zona Industrial
Frente Amplio,Paysandú,89,KCA,Departamental,5006,1,Zona Industrial
Frente Amplio,Paysandú,89,KCA,Departamental,11828,1,Zona Industrial
Frente Amplio,Paysandú,89,KCA,Departamental,319000,1,Zona Industrial
Frente Amplio,Paysandú,90,KCA,Departamental,119,2,Zona Industrial
Frente Amplio,Paysandú,90,KCA,Departamental,195,3,Zona Industrial
Frente Amplio,Paysandú,90,KCA,Departamental,538,3,Zona Industrial
Frente Amplio,Paysandú,90,KCA,Departamental,777,6,Zona Industrial
Frente Amplio,Paysandú,90,KCA,Departamental,863,1,Zona Industrial
Frente Amplio,Paysandú,90,KCA,Departamental,1441,2,Zona Industrial
Frente Amplio,Paysandú,90,KCA,Departamental,1502,2,Zona Industrial
Frente Amplio,Paysandú,90,KCA,Departamental,1567,1,Zona Industrial
Frente Amplio,Paysandú,90,KCA,Departamental,1609,10,Zona Industrial
Frente Amplio,Paysandú,90,KCA,Departamental,2001,9,Zona Industrial
Frente Amplio,Paysandú,90,KCA,Departamental,11303,1,Zona Industrial
Frente Amplio,Paysandú,90,KCA,Departamental,11968,2,Zona Industrial
Frente Amplio,Paysandú,91,KCA,Departamental,119,1,Zona Industrial
Frente Amplio,Paysandú,91,KCA,Departamental,190,1,Zona Industrial
Frente Amplio,Paysandú,91,KCA,Departamental,311,3,Zona Industrial
Frente Amplio,Paysandú,91,KCA,Departamental,777,6,Zona Industrial
Frente Amplio,Paysandú,91,KCA,Departamental,863,2,Zona Industrial
Frente Amplio,Paysandú,91,KCA,Departamental,1502,2,Zona Industrial
Frente Amplio,Paysandú,91,KCA,Departamental,1567,1,Zona Industrial
Frente Amplio,Paysandú,91,KCA,Departamental,1609,7,Zona Industrial
Frente Amplio,Paysandú,91,KCA,Departamental,2001,10,Zona Industrial
Frente Amplio,Paysandú,92,KCA,Departamental,119,1,Zona Industrial
Frente Amplio,Paysandú,92,KCA,Departamental,190,1,Zona Industrial
Frente Amplio,Paysandú,92,KCA,Departamental,311,1,Zona Industrial
Frente Amplio,Paysandú,92,KCA,Departamental,777,6,Zona Industrial
Frente Amplio,Paysandú,92,KCA,Departamental,863,1,Zona Industrial
Frente Amplio,Paysandú,92,KCA,Departamental,1502,1,Zona Industrial
Frente Amplio,Paysandú,92,KCA,Departamental,1567,1,Zona Industrial
Frente Amplio,Paysandú,92,KCA,Departamental,1609,10,Zona Industrial
Frente Amplio,Paysandú,92,KCA,Departamental,1929,1,Zona Industrial
Frente Amplio,Paysandú,92,KCA,Departamental,2001,7,Zona Industrial
Frente Amplio,Paysandú,92,KCA,Departamental,5006,2,Zona Industrial
Frente Amplio,Paysandú,92,KCA,Departamental,11303,3,Zona Industrial
Frente Amplio,Paysandú,92,KCA,Departamental,11828,1,Zona Industrial
Frente Amplio,Paysandú,92,KCA,Departamental,11968,1,Zona Industrial
Frente Amplio,Paysandú,93,KCA,Departamental,119,2,Zona Industrial
Frente Amplio,Paysandú,93,KCA,Departamental,190,3,Zona Industrial
Frente Amplio,Paysandú,93,KCA,Departamental,195,2,Zona Industrial
Frente Amplio,Paysandú,93,KCA,Departamental,311,2,Zona Industrial
Frente Amplio,Paysandú,93,KCA,Departamental,538,2,Zona Industrial
Frente Amplio,Paysandú,93,KCA,Departamental,777,10,Zona Industrial
Frente Amplio,Paysandú,93,KCA,Departamental,863,5,Zona Industrial
Frente Amplio,Paysandú,93,KCA,Departamental,1567,2,Zona Industrial
Frente Amplio,Paysandú,93,KCA,Departamental,1609,15,Zona Industrial
Frente Amplio,Paysandú,93,KCA,Departamental,1929,1,Zona Industrial
Frente Amplio,Paysandú,93,KCA,Departamental,2001,8,Zona Industrial
Frente Amplio,Paysandú,93,KCA,Departamental,11828,1,Zona Industrial
Frente Amplio,Paysandú,93,KCA,Departamental,11968,2,Zona Industrial
Frente Amplio,Paysandú,94,KCA,Departamental,152,1,Zona Industrial
Frente Amplio,Paysandú,94,KCA,Departamental,190,3,Zona Industrial
Frente Amplio,Paysandú,94,KCA,Departamental,195,1,Zona Industrial
Frente Amplio,Paysandú,94,KCA,Departamental,311,2,Zona Industrial
Frente Amplio,Paysandú,94,KCA,Departamental,777,5,Zona Industrial
Frente Amplio,Paysandú,94,KCA,Departamental,863,1,Zona Industrial
Frente Amplio,Paysandú,94,KCA,Departamental,1502,2,Zona Industrial
Frente Amplio,Paysandú,94,KCA,Departamental,1567,1,Zona Industrial
Frente Amplio,Paysandú,94,KCA,Departamental,1609,15,Zona Industrial
Frente Amplio,Paysandú,94,KCA,Departamental,2001,7,Zona Industrial
Frente Amplio,Paysandú,94,KCA,Departamental,11968,1,Zona Industrial
Frente Amplio,Paysandú,95,KCA,Departamental,119,1,Zona Industrial
Frente Amplio,Paysandú,95,KCA,Departamental,152,2,Zona Industrial
Frente Amplio,Paysandú,95,KCA,Departamental,190,5,Zona Industrial
Frente Amplio,Paysandú,95,KCA,Departamental,311,1,Zona Industrial
Frente Amplio,Paysandú,95,KCA,Departamental,777,8,Zona Industrial
Frente Amplio,Paysandú,95,KCA,Departamental,1441,1,Zona Industrial
Frente Amplio,Paysandú,95,KCA,Departamental,1567,3,Zona Industrial
Frente Amplio,Paysandú,95,KCA,Departamental,1609,14,Zona Industrial
Frente Amplio,Paysandú,95,KCA,Departamental,2001,3,Zona Industrial
Frente Amplio,Paysandú,95,KCA,Departamental,5006,1,Zona Industrial
Frente Amplio,Paysandú,95,KCA,Departamental,11828,1,Zona Industrial
Frente Amplio,Paysandú,95,KCA,Departamental,11968,2,Zona Industrial
Frente Amplio,Paysandú,96,KCA,Departamental,119,1,Zona Industrial
Frente Amplio,Paysandú,96,KCA,Departamental,152,1,Zona Industrial
Frente Amplio,Paysandú,96,KCA,Departamental,190,1,Zona Industrial
Frente Amplio,Paysandú,96,KCA,Departamental,311,1,Zona Industrial
Frente Amplio,Paysandú,96,KCA,Departamental,538,1,Zona Industrial
Frente Amplio,Paysandú,96,KCA,Departamental,777,3,Zona Industrial
Frente Amplio,Paysandú,96,KCA,Departamental,863,2,Zona Industrial
Frente Amplio,Paysandú,96,KCA,Departamental,1441,1,Zona Industrial
Frente Amplio,Paysandú,96,KCA,Departamental,1567,1,Zona Industrial
Frente Amplio,Paysandú,96,KCA,Departamental,1609,4,Zona Industrial
Frente Amplio,Paysandú,96,KCA,Departamental,2001,7,Zona Industrial
Frente Amplio,Paysandú,96,KCA,Departamental,5006,1,Zona Industrial
Frente Amplio,Paysandú,96,KCA,Departamental,11303,1,Zona Industrial
Frente Amplio,Paysandú,96,KCA,Departamental,11968,1,Zona Industrial
Frente Amplio,Paysandú,97,KCA,Departamental,190,3,Zona Industrial
Frente Amplio,Paysandú,97,KCA,Departamental,311,2,Zona Industrial
Frente Amplio,Paysandú,97,KCA,Departamental,777,7,Zona Industrial
Frente Amplio,Paysandú,97,KCA,Departamental,863,3,Zona Industrial
Frente Amplio,Paysandú,97,KCA,Departamental,1441,1,Zona Industrial
Frente Amplio,Paysandú,97,KCA,Departamental,1502,1,Zona Industrial
Frente Amplio,Paysandú,97,KCA,Departamental,1609,13,Zona Industrial
Frente Amplio,Paysandú,97,KCA,Departamental,1929,2,Zona Industrial
Frente Amplio,Paysandú,97,KCA,Departamental,2001,6,Zona Industrial
Frente Amplio,Paysandú,97,KCA,Departamental,11968,1,Zona Industrial
Frente Amplio,Paysandú,98,KCA,Departamental,190,3,Zona Industrial
Frente Amplio,Paysandú,98,KCA,Departamental,195,1,Zona Industrial
Frente Amplio,Paysandú,98,KCA,Departamental,777,11,Zona Industrial
Frente Amplio,Paysandú,98,KCA,Departamental,863,1,Zona Industrial
Frente Amplio,Paysandú,98,KCA,Departamental,1502,1,Zona Industrial
Frente Amplio,Paysandú,98,KCA,Departamental,1609,9,Zona Industrial
Frente Amplio,Paysandú,98,KCA,Departamental,2001,3,Zona Industrial
Frente Amplio,Paysandú,99,KCA,Departamental,152,1,Zona Industrial
Frente Amplio,Paysandú,99,KCA,Departamental,190,1,Zona Industrial
Frente Amplio,Paysandú,99,KCA,Departamental,538,1,Zona Industrial
Frente Amplio,Paysandú,99,KCA,Departamental,777,5,Zona Industrial
Frente Amplio,Paysandú,99,KCA,Departamental,863,3,Zona Industrial
Frente Amplio,Paysandú,99,KCA,Departamental,1567,1,Zona Industrial
Frente Amplio,Paysandú,99,KCA,Departamental,1609,9,Zona Industrial
Frente Amplio,Paysandú,99,KCA,Departamental,1929,1,Zona Industrial
Frente Amplio,Paysandú,99,KCA,Departamental,2001,5,Zona Industrial
Frente Amplio,Paysandú,100,KCA,Departamental,119,2,Zona Industrial
Frente Amplio,Paysandú,100,KCA,Departamental,190,1,Zona Industrial
Frente Amplio,Paysandú,100,KCA,Departamental,311,1,Zona Industrial
Frente Amplio,Paysandú,100,KCA,Departamental,538,2,Zona Industrial
Frente Amplio,Paysandú,100,KCA,Departamental,777,6,Zona Industrial
Frente Amplio,Paysandú,100,KCA,Departamental,863,6,Zona Industrial
Frente Amplio,Paysandú,100,KCA,Departamental,1609,8,Zona Industrial
Frente Amplio,Paysandú,100,KCA,Departamental,2001,4,Zona Industrial
Frente Amplio,Paysandú,100,KCA,Departamental,11303,2,Zona Industrial
Frente Amplio,Paysandú,101,KCA,Departamental,119,3,Zona Industrial
Frente Amplio,Paysandú,101,KCA,Departamental,190,1,Zona Industrial
Frente Amplio,Paysandú,101,KCA,Departamental,777,7,Zona Industrial
Frente Amplio,Paysandú,101,KCA,Departamental,863,1,Zona Industrial
Frente Amplio,Paysandú,101,KCA,Departamental,1567,2,Zona Industrial
Frente Amplio,Paysandú,101,KCA,Departamental,1609,9,Zona Industrial
Frente Amplio,Paysandú,101,KCA,Departamental,2001,5,Zona Industrial
Frente Amplio,Paysandú,101,KCA,Departamental,5006,1,Zona Industrial
Frente Amplio,Paysandú,102,KCA,Departamental,538,1,Zona Industrial
Frente Amplio,Paysandú,102,KCA,Departamental,777,3,Zona Industrial
Frente Amplio,Paysandú,102,KCA,Departamental,863,2,Zona Industrial
Frente Amplio,Paysandú,102,KCA,Departamental,1441,1,Zona Industrial
Frente Amplio,Paysandú,102,KCA,Departamental,1567,1,Zona Industrial
Frente Amplio,Paysandú,102,KCA,Departamental,1609,10,Zona Industrial
Frente Amplio,Paysandú,102,KCA,Departamental,2001,12,Zona Industrial
Frente Amplio,Paysandú,102,KCA,Departamental,11968,2,Zona Industrial
Frente Amplio,Paysandú,102,KCA,Departamental,319000,1,Zona Industrial
Frente Amplio,Paysandú,103,KCA,Departamental,119,1,Zona Industrial
Frente Amplio,Paysandú,103,KCA,Departamental,152,1,Zona Industrial
Frente Amplio,Paysandú,103,KCA,Departamental,190,1,Zona Industrial
Frente Amplio,Paysandú,103,KCA,Departamental,311,1,Zona Industrial
Frente Amplio,Paysandú,103,KCA,Departamental,777,2,Zona Industrial
Frente Amplio,Paysandú,103,KCA,Departamental,863,2,Zona Industrial
Frente Amplio,Paysandú,103,KCA,Departamental,1567,2,Zona Industrial
Frente Amplio,Paysandú,103,KCA,Departamental,1609,4,Zona Industrial
Frente Amplio,Paysandú,103,KCA,Departamental,2001,9,Zona Industrial
Frente Amplio,Paysandú,103,KCA,Departamental,11303,2,Zona Industrial
Frente Amplio,Paysandú,104,KCA,Departamental,152,1,Zona Industrial
Frente Amplio,Paysandú,104,KCA,Departamental,311,1,Zona Industrial
Frente Amplio,Paysandú,104,KCA,Departamental,777,7,Zona Industrial
Frente Amplio,Paysandú,104,KCA,Departamental,1441,1,Zona Industrial
Frente Amplio,Paysandú,104,KCA,Departamental,1567,2,Zona Industrial
Frente Amplio,Paysandú,104,KCA,Departamental,1609,5,Zona Industrial
Frente Amplio,Paysandú,104,KCA,Departamental,1929,1,Zona Industrial
Frente Amplio,Paysandú,104,KCA,Departamental,2001,8,Zona Industrial
Frente Amplio,Paysandú,104,KCA,Departamental,11303,1,Zona Industrial
Frente Amplio,Paysandú,104,KCA,Departamental,11968,1,Zona Industrial
Frente Amplio,Paysandú,105,KCA,Departamental,119,2,Zona Industrial
Frente Amplio,Paysandú,105,KCA,Departamental,190,1,Zona Industrial
Frente Amplio,Paysandú,105,KCA,Departamental,538,2,Zona Industrial
Frente Amplio,Paysandú,105,KCA,Departamental,863,2,Zona Industrial
Frente Amplio,Paysandú,105,KCA,Departamental,1441,2,Zona Industrial
Frente Amplio,Paysandú,105,KCA,Departamental,1502,1,Zona Industrial
Frente Amplio,Paysandú,105,KCA,Departamental,1609,2,Zona Industrial
Frente Amplio,Paysandú,105,KCA,Departamental,1929,1,Zona Industrial
Frente Amplio,Paysandú,105,KCA,Departamental,2001,5,Zona Industrial
Frente Amplio,Paysandú,105,KCA,Departamental,5006,1,Zona Industrial
Frente Amplio,Paysandú,105,KCA,Departamental,11828,1,Zona Industrial
Frente Amplio,Paysandú,105,KCA,Departamental,11968,1,Zona Industrial
Frente Amplio,Paysandú,105,KCA,Departamental,319000,1,Zona Industrial
Frente Amplio,Paysandú,106,KCA,Departamental,119,2,Zona Industrial
Frente Amplio,Paysandú,106,KCA,Departamental,190,3,Zona Industrial
Frente Amplio,Paysandú,106,KCA,Departamental,195,1,Zona Industrial
Frente Amplio,Paysandú,106,KCA,Departamental,777,5,Zona Industrial
Frente Amplio,Paysandú,106,KCA,Departamental,863,4,Zona Industrial
Frente Amplio,Paysandú,106,KCA,Departamental,1441,2,Zona Industrial
Frente Amplio,Paysandú,106,KCA,Departamental,1609,7,Zona Industrial
Frente Amplio,Paysandú,106,KCA,Departamental,2001,8,Zona Industrial
Frente Amplio,Paysandú,106,KCA,Departamental,11968,2,Zona Industrial
Frente Amplio,Paysandú,107,KCA,Departamental,119,2,Zona Industrial
Frente Amplio,Paysandú,107,KCA,Departamental,195,1,Zona Industrial
Frente Amplio,Paysandú,107,KCA,Departamental,311,1,Zona Industrial
Frente Amplio,Paysandú,107,KCA,Departamental,538,1,Zona Industrial
Frente Amplio,Paysandú,107,KCA,Departamental,777,8,Zona Industrial
Frente Amplio,Paysandú,107,KCA,Departamental,863,1,Zona Industrial
Frente Amplio,Paysandú,107,KCA,Departamental,1567,3,Zona Industrial
Frente Amplio,Paysandú,107,KCA,Departamental,1609,11,Zona Industrial
Frente Amplio,Paysandú,107,KCA,Departamental,2001,6,Zona Industrial
Frente Amplio,Paysandú,108,KCA,Departamental,119,1,Zona Industrial
Frente Amplio,Paysandú,108,KCA,Departamental,311,1,Zona Industrial
Frente Amplio,Paysandú,108,KCA,Departamental,777,9,Zona Industrial
Frente Amplio,Paysandú,108,KCA,Departamental,863,5,Zona Industrial
Frente Amplio,Paysandú,108,KCA,Departamental,1502,1,Zona Industrial
Frente Amplio,Paysandú,108,KCA,Departamental,1609,7,Zona Industrial
Frente Amplio,Paysandú,108,KCA,Departamental,2001,9,Zona Industrial
Frente Amplio,Paysandú,108,KCA,Departamental,11828,1,Zona Industrial
Frente Amplio,Paysandú,108,KCA,Departamental,11968,2,Zona Industrial
Frente Amplio,Paysandú,109,KCA,Departamental,119,2,Zona Industrial
Frente Amplio,Paysandú,109,KCA,Departamental,190,1,Zona Industrial
Frente Amplio,Paysandú,109,KCA,Departamental,777,11,Zona Industrial
Frente Amplio,Paysandú,109,KCA,Departamental,863,2,Zona Industrial
Frente Amplio,Paysandú,109,KCA,Departamental,1441,1,Zona Industrial
Frente Amplio,Paysandú,109,KCA,Departamental,1567,2,Zona Industrial
Frente Amplio,Paysandú,109,KCA,Departamental,1609,15,Zona Industrial
Frente Amplio,Paysandú,109,KCA,Departamental,1929,3,Zona Industrial
Frente Amplio,Paysandú,109,KCA,Departamental,2001,6,Zona Industrial
Frente Amplio,Paysandú,109,KCA,Departamental,11968,1,Zona Industrial
Frente Amplio,Paysandú,110,KCB,Departamental,119,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,110,KCB,Departamental,190,4,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,110,KCB,Departamental,195,3,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,110,KCB,Departamental,311,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,110,KCB,Departamental,777,5,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,110,KCB,Departamental,863,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,110,KCB,Departamental,1609,8,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,110,KCB,Departamental,2001,7,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,110,KCB,Departamental,11828,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,111,KCB,Departamental,190,4,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,111,KCB,Departamental,311,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,111,KCB,Departamental,777,7,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,111,KCB,Departamental,1609,17,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,111,KCB,Departamental,1929,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,111,KCB,Departamental,2001,6,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,111,KCB,Departamental,5006,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,111,KCB,Departamental,11828,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,112,KCB,Departamental,119,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,112,KCB,Departamental,190,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,112,KCB,Departamental,195,3,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,112,KCB,Departamental,311,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,112,KCB,Departamental,538,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,112,KCB,Departamental,777,6,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,112,KCB,Departamental,863,4,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,112,KCB,Departamental,1441,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,112,KCB,Departamental,1502,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,112,KCB,Departamental,1609,17,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,112,KCB,Departamental,1929,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,112,KCB,Departamental,2001,9,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,112,KCB,Departamental,5006,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,112,KCB,Departamental,11828,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,112,KCB,Departamental,11968,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,113,KCB,Departamental,190,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,113,KCB,Departamental,538,3,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,113,KCB,Departamental,777,15,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,113,KCB,Departamental,863,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,113,KCB,Departamental,1502,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,113,KCB,Departamental,1609,15,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,113,KCB,Departamental,1929,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,113,KCB,Departamental,2001,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,113,KCB,Departamental,5006,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,113,KCB,Departamental,11828,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,113,KCB,Departamental,11968,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,113,KCB,Departamental,319000,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,114,KCB,Departamental,190,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,114,KCB,Departamental,311,4,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,114,KCB,Departamental,777,14,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,114,KCB,Departamental,863,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,114,KCB,Departamental,1441,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,114,KCB,Departamental,1502,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,114,KCB,Departamental,1567,5,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,114,KCB,Departamental,1609,21,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,114,KCB,Departamental,1929,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,114,KCB,Departamental,2001,9,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,114,KCB,Departamental,5006,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,114,KCB,Departamental,11303,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,115,KCB,Departamental,119,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,115,KCB,Departamental,190,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,115,KCB,Departamental,311,4,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,115,KCB,Departamental,777,7,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,115,KCB,Departamental,863,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,115,KCB,Departamental,1502,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,115,KCB,Departamental,1567,6,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,115,KCB,Departamental,1609,15,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,115,KCB,Departamental,2001,12,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,115,KCB,Departamental,5006,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,119,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,152,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,190,3,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,195,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,311,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,538,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,777,7,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,863,3,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,1441,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,1502,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,1567,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,1609,16,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,1929,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,2001,13,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,5006,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,11303,2,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,11828,3,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,116,KCB,Departamental,11968,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,117,KCB,Departamental,119,1,Zona Suroeste - Parkway Sacra
Frente Amplio,Paysandú,117,KCB,Departamental,190,1,Zona Suroeste - Parkway Sacra
